deoD,deoD,Purine nucleoside phosphorylase DeoD-type,OCAFGGHM_01310,GPENAHNM_00530
glnA,glnA,Glutamine synthetase,OCAFGGHM_01311,GPENAHNM_00531
bmpA_4,bmpA_4,ABC transporter nucleoside-binding protein BmpA,OCAFGGHM_01309,GPENAHNM_01390
resD,resD,Transcriptional regulatory protein ResD,OCAFGGHM_01300,GPENAHNM_00947
pepX,pepX,Xaa-Pro dipeptidyl-peptidase,OCAFGGHM_01306,GPENAHNM_00952
group_450,,hypothetical protein,OCAFGGHM_01307,GPENAHNM_00953
yfcJ,yfcJ;,putative MFS-type transporter YfcJ;hypothetical protein,OCAFGGHM_01308,GPENAHNM_01388;GPENAHNM_00954
mgsR,mgsR,Regulatory protein MgsR,OCAFGGHM_01305,GPENAHNM_00951
gmuF,gmuF,putative mannose-6-phosphate isomerase GmuF,OCAFGGHM_01302,GPENAHNM_00949
group_449,,hypothetical protein,OCAFGGHM_01301,GPENAHNM_00948
sasA_3~~~sasA_2,sasA_3;sasA_2,Adaptive-response sensory-kinase SasA,OCAFGGHM_01299,GPENAHNM_00946
group_448,,hypothetical protein,OCAFGGHM_01287,GPENAHNM_01138
crtE,crtE,Geranylgeranyl pyrophosphate synthase,OCAFGGHM_01297,GPENAHNM_01128
xseB,xseB,Exodeoxyribonuclease 7 small subunit,OCAFGGHM_01296,GPENAHNM_01129
xseA,xseA,Exodeoxyribonuclease 7 large subunit,OCAFGGHM_01295,GPENAHNM_01130
folD,folD,Bifunctional protein FolD protein,OCAFGGHM_01294,GPENAHNM_01131
group_447,,Iron-sulfur cluster assembly SufBD family protein,OCAFGGHM_01283,GPENAHNM_01142
rplU,rplU,Large ribosomal subunit protein bL21,OCAFGGHM_01288,GPENAHNM_01137
iscU,iscU,Iron-sulfur cluster assembly scaffold protein IscU,OCAFGGHM_01285,GPENAHNM_01140
sufC,sufC,Vegetative protein 296,OCAFGGHM_01282,GPENAHNM_01143
nusB,nusB,Transcription antitermination protein NusB,OCAFGGHM_01293,GPENAHNM_01132
tlyA,tlyA,Hemolysin A,OCAFGGHM_01298,GPENAHNM_01127
sufS,sufS,Cysteine desulfurase SufS,OCAFGGHM_01284,GPENAHNM_01141
group_446,,Iron-sulfur cluster assembly SufBD family protein,OCAFGGHM_01286,GPENAHNM_01139
rpmA,rpmA,Large ribosomal subunit protein bL27,OCAFGGHM_01289,GPENAHNM_01136
ypdF,ypdF,Aminopeptidase YpdF,OCAFGGHM_01290,GPENAHNM_01135
efp_2,efp_2,Elongation factor P,OCAFGGHM_01291,GPENAHNM_01134
group_445,,hypothetical protein,OCAFGGHM_01292,GPENAHNM_01133
aimA,aimA,Glutamate/serine transporter AimA,OCAFGGHM_01242,GPENAHNM_01189
secG,secG,putative protein-export membrane protein SecG,OCAFGGHM_01250,GPENAHNM_01182
group_444,,hypothetical protein,OCAFGGHM_01238,GPENAHNM_01194;GPENAHNM_01193
rnr,rnr,Ribonuclease R,OCAFGGHM_01251,GPENAHNM_01181
gap,gap,Glyceraldehyde-3-phosphate dehydrogenase,OCAFGGHM_01246,GPENAHNM_01186
ycaM_3,ycaM_3,Inner membrane transporter YcaM,OCAFGGHM_01241,GPENAHNM_01190
group_443,,hypothetical protein,OCAFGGHM_01253,GPENAHNM_01179
cggR,cggR,Central glycolytic genes regulator,OCAFGGHM_01245,GPENAHNM_01187
clpP,clpP,ATP-dependent Clp protease proteolytic subunit,OCAFGGHM_01239,GPENAHNM_01192
eno2,eno2,Enolase 2,OCAFGGHM_01249,GPENAHNM_01183
perR,perR,Peroxide-responsive repressor PerR,OCAFGGHM_01240,GPENAHNM_01191
smpB,smpB,SsrA-binding protein,OCAFGGHM_01252,GPENAHNM_01180
pgk,pgk,Phosphoglycerate kinase,OCAFGGHM_01247,GPENAHNM_01185
tpiA,tpiA,Triosephosphate isomerase,OCAFGGHM_01248,GPENAHNM_01184
ung,ung,Uracil-DNA glycosylase,OCAFGGHM_01254,GPENAHNM_01178
ldhA,ldhA,D-2-hydroxyacid dehydrogenase (NAD(+)),OCAFGGHM_01237,GPENAHNM_01195
whiA,whiA,putative cell division protein WhiA,OCAFGGHM_01235,GPENAHNM_01197
group_440,,hypothetical protein,OCAFGGHM_01234,GPENAHNM_01277
group_439,,hypothetical protein,OCAFGGHM_01229,GPENAHNM_01272
group_438,,hypothetical protein,OCAFGGHM_01231,GPENAHNM_01274
group_437,,hypothetical protein,OCAFGGHM_01221,GPENAHNM_01264
nrdD,nrdD,Anaerobic ribonucleoside-triphosphate reductase,OCAFGGHM_01224,GPENAHNM_01267
group_436,,Putative universal stress protein,OCAFGGHM_01233,GPENAHNM_01276
group_435,,hypothetical protein,OCAFGGHM_01232,GPENAHNM_01275
kup,kup,Low affinity potassium transport system protein Kup,OCAFGGHM_01218,GPENAHNM_01261
group_434,,hypothetical protein,OCAFGGHM_01223,GPENAHNM_01266
glnQ_1,glnQ_1,Glutamine transport ATP-binding protein GlnQ,OCAFGGHM_01230,GPENAHNM_01273
group_433,,hypothetical protein,OCAFGGHM_01226,GPENAHNM_01269
phnE,phnE,Phosphate-import permease protein PhnE,OCAFGGHM_01228,GPENAHNM_01271
pepO_2,pepO_2,Neutral endopeptidase,OCAFGGHM_01219,GPENAHNM_01262
group_432,,hypothetical protein,OCAFGGHM_01217,GPENAHNM_01260
asnB,asnB,Asparagine synthetase [glutamine-hydrolyzing] 1,OCAFGGHM_01225,GPENAHNM_01268
mdtH,mdtH,Multidrug resistance protein MdtH,OCAFGGHM_01220,GPENAHNM_01263
group_431,,hypothetical protein,OCAFGGHM_01222,GPENAHNM_01265
group_430,,hypothetical protein,OCAFGGHM_01227,GPENAHNM_01270
gtfA,gtfA,Sucrose phosphorylase,OCAFGGHM_01203,GPENAHNM_00276
rbsR_1,rbsR_1,Ribose operon repressor,OCAFGGHM_01204,GPENAHNM_00277
group_429,,putative protein,OCAFGGHM_01193,GPENAHNM_01113
plsX,plsX,Phosphate acyltransferase,OCAFGGHM_01196,GPENAHNM_01110
group_428,,putative protein,OCAFGGHM_01194,GPENAHNM_01112
rsmB,rsmB,Ribosomal RNA small subunit methyltransferase B,OCAFGGHM_01186,GPENAHNM_01120
recN,recN,DNA repair protein RecN,OCAFGGHM_01180,GPENAHNM_01126
oppD,oppD,Oligopeptide transport ATP-binding protein OppD,OCAFGGHM_01198,GPENAHNM_01108
group_427,,hypothetical protein,OCAFGGHM_01181,GPENAHNM_01125
acpP,acpP,Acyl carrier protein,OCAFGGHM_01197,GPENAHNM_01109
priA,priA,Replication restart protein PriA,OCAFGGHM_01184,GPENAHNM_01122
rpe,rpe,Ribulose-phosphate 3-epimerase,OCAFGGHM_01190,GPENAHNM_01116
oppF_2~~~oppF_1~~~oppF,oppF_2;oppF_1;oppF,Oligopeptide transport ATP-binding protein OppF,OCAFGGHM_01199;OCAFGGHM_01200,GPENAHNM_01107
fmt,fmt,Methionyl-tRNA formyltransferase,OCAFGGHM_01185,GPENAHNM_01121
group_426,,Putative protein phosphatase 2C-type,OCAFGGHM_01187,GPENAHNM_01119
rpmB,rpmB,Large ribosomal subunit protein bL28,OCAFGGHM_01192,GPENAHNM_01114
thiN,thiN,Thiamine pyrophosphokinase,OCAFGGHM_01191,GPENAHNM_01115
oppB,oppB,Oligopeptide transport system permease protein OppB,OCAFGGHM_01201,GPENAHNM_01106
rsgA,rsgA,Small ribosomal subunit biogenesis GTPase RsgA,OCAFGGHM_01189,GPENAHNM_01117
gmk_2,gmk_2,Guanylate kinase,OCAFGGHM_01182,GPENAHNM_01124
prkC,prkC,Serine/threonine-protein kinase PrkC,OCAFGGHM_01188,GPENAHNM_01118
recG,recG,ATP-dependent DNA helicase RecG,OCAFGGHM_01195,GPENAHNM_01111
rpoZ,rpoZ,DNA-directed RNA polymerase subunit omega,OCAFGGHM_01183,GPENAHNM_01123
oppC,oppC,Oligopeptide transport system permease protein OppC,OCAFGGHM_01202,GPENAHNM_01105
btuD_1~~~potA,btuD_1;potA,Vitamin B12 import ATP-binding protein BtuD;Spermidine/putrescine import ATP-binding protein PotA,OCAFGGHM_01154,GPENAHNM_01172;GPENAHNM_01173
polC_2~~~polC_4,polC_2;polC_4,DNA polymerase III PolC-type,OCAFGGHM_01152,GPENAHNM_01175
ycaM_2,ycaM_2,Inner membrane transporter YcaM,OCAFGGHM_01173,GPENAHNM_01153
group_425,,hypothetical protein,OCAFGGHM_01175,GPENAHNM_01151
potC,potC,Spermidine/putrescine transport system permease protein PotC,OCAFGGHM_01156,GPENAHNM_01170
group_424,,hypothetical protein,OCAFGGHM_01177,GPENAHNM_01149
group_423,,putative transcriptional regulatory protein,OCAFGGHM_01170,GPENAHNM_01156
group_422,,Putative phosphatase,OCAFGGHM_01161,GPENAHNM_01165
fimA,fimA,Metal ABC transporter substrate-binding lipoprotein FimA,OCAFGGHM_01172,GPENAHNM_01154
potB,potB,Spermidine/putrescine transport system permease protein PotB,OCAFGGHM_01155,GPENAHNM_01171
pta,pta,Phosphate acetyltransferase,OCAFGGHM_01150,GPENAHNM_01177
comGC,comGC,Competence protein ComGC,OCAFGGHM_01176,GPENAHNM_01150
potD,potD,Spermidine/putrescine-binding periplasmic protein,OCAFGGHM_01157,GPENAHNM_01169
fluC1,fluC1,Fluoride-specific ion channel FluC 1,OCAFGGHM_01166,GPENAHNM_01160
copA,copA,Copper-exporting P-type ATPase,OCAFGGHM_01165,GPENAHNM_01161
group_421,,hypothetical protein,OCAFGGHM_01179,GPENAHNM_01147
yfkJ,yfkJ,Low molecular weight protein-tyrosine-phosphatase YfkJ,OCAFGGHM_01169,GPENAHNM_01157
fluC2,fluC2,Fluoride-specific ion channel FluC 2,OCAFGGHM_01167,GPENAHNM_01159
group_420,,hypothetical protein,OCAFGGHM_01164,GPENAHNM_01162
glmM,glmM,Phosphoglucosamine mutase,OCAFGGHM_01160,GPENAHNM_01166
cdaR,cdaR,CdaA regulatory protein CdaR,OCAFGGHM_01159,GPENAHNM_01167
group_419,,hypothetical protein,OCAFGGHM_01178,GPENAHNM_01148
group_418,,Putative phosphatase,OCAFGGHM_01162,GPENAHNM_01164
dacA_1,dacA_1,Diadenylate cyclase,OCAFGGHM_01158,GPENAHNM_01168
tsaE,tsaE,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,OCAFGGHM_01151,GPENAHNM_01176
group_417,,hypothetical protein,OCAFGGHM_01168,GPENAHNM_01158
comGA,comGA,Competence protein ComGA,OCAFGGHM_01174,GPENAHNM_01152
copY,copY,Transcriptional repressor CopY,OCAFGGHM_01163,GPENAHNM_01163
murB,murB,UDP-N-acetylenolpyruvoylglucosamine reductase,OCAFGGHM_01153,GPENAHNM_01174
group_416,,hypothetical protein,OCAFGGHM_01171,GPENAHNM_01155
udk,udk,Uridine kinase,OCAFGGHM_01131,GPENAHNM_00426
guaB,guaB,Inosine-5'-monophosphate dehydrogenase,OCAFGGHM_01146,GPENAHNM_00410
pyrP,pyrP,Uracil permease,OCAFGGHM_01143,GPENAHNM_00413
gltT,gltT,Proton/sodium-glutamate symport protein,OCAFGGHM_01144,GPENAHNM_00412
arnT,arnT,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase,OCAFGGHM_01133,GPENAHNM_00424
group_415,,hypothetical protein,OCAFGGHM_01142,GPENAHNM_00414
rbsKrbiA,rbsK/rbiA,Bifunctional ribokinase/ribose-5-phosphate isomerase A,OCAFGGHM_01423,GPENAHNM_00438
rihC,rihC,Non-specific ribonucleoside hydrolase RihC,OCAFGGHM_01421,GPENAHNM_00440
ebh_2~~~hylA,ebh_2;hylA,Extracellular matrix-binding protein ebh;Polysaccharide lyase 8 family protein HylA,OCAFGGHM_01149,GPENAHNM_00407
phoU,phoU,Phosphate-specific transport system accessory protein PhoU,OCAFGGHM_01137,GPENAHNM_00419
group_414,,Adenine deaminase,OCAFGGHM_01145,GPENAHNM_00411
pnbA,pnbA,4-nitrobenzoate reductase,OCAFGGHM_01418,GPENAHNM_00443
xpkA,xpkA,Xylulose-5-phosphate phosphoketolase,OCAFGGHM_01419,GPENAHNM_00442
pstS1,pstS1,Phosphate-binding protein PstS 1,OCAFGGHM_01141,GPENAHNM_00415
group_413,gmuR_1,HTH-type transcriptional regulator GmuR,OCAFGGHM_01420,GPENAHNM_00441
group_412,,hypothetical protein,OCAFGGHM_01424,GPENAHNM_00437
group_411,,putative ABC transporter ATP-binding protein,OCAFGGHM_01622,GPENAHNM_00428
bcaP_2,bcaP_2,Branched-chain amino acid permease BcaP,OCAFGGHM_01135,GPENAHNM_00421
group_410,,hypothetical protein,OCAFGGHM_01425,GPENAHNM_00436
group_409,,putative ABC transporter ATP-binding protein,OCAFGGHM_01623,GPENAHNM_00429
glnP,glnP,putative glutamine ABC transporter permease protein GlnP,OCAFGGHM_01428,GPENAHNM_00433
paiA_2,paiA_2,Spermidine/spermine N(1)-acetyltransferase,OCAFGGHM_01148,GPENAHNM_00408
group_408,,hypothetical protein,OCAFGGHM_01427,GPENAHNM_00434
glnQ_2,glnQ_2,Glutamine transport ATP-binding protein GlnQ,OCAFGGHM_01624,GPENAHNM_00430
pstA,pstA,Phosphate transport system permease protein PstA,OCAFGGHM_01139,GPENAHNM_00417
pucI,pucI,Allantoin permease,OCAFGGHM_01147,GPENAHNM_00409
group_407,,hypothetical protein,OCAFGGHM_01130;OCAFGGHM_01621,GPENAHNM_00427
glnH,glnH,ABC transporter glutamine-binding protein GlnH,OCAFGGHM_01625,GPENAHNM_00431
yjeM_1,yjeM_1,Inner membrane transporter YjeM,OCAFGGHM_01136,GPENAHNM_00420
pstB3,pstB3,Phosphate import ATP-binding protein PstB 3,OCAFGGHM_01138,GPENAHNM_00418
ykoT,ykoT,putative glycosyltransferase YkoT,OCAFGGHM_01132,GPENAHNM_00425
group_406,,hypothetical protein,OCAFGGHM_01140,GPENAHNM_00416
rpiA,rpiA,Ribose-5-phosphate isomerase A,OCAFGGHM_01422,GPENAHNM_00439
mdtG~~~sbnD_2~~~sbnD_1,mdtG;sbnD_2;sbnD_1,Multidrug resistance protein MdtG;Staphyloferrin B transporter,OCAFGGHM_01134,GPENAHNM_00422;GPENAHNM_00423
glnM_2~~~glnM_1~~~glnM,glnM_2;glnM_1;glnM,putative glutamine ABC transporter permease protein GlnM,OCAFGGHM_01429;OCAFGGHM_01626,GPENAHNM_00432
group_405,,hypothetical protein,OCAFGGHM_01426,GPENAHNM_00435
thrP_2,thrP_2,Threonine/serine transporter ThrP,OCAFGGHM_01127,GPENAHNM_01041
dnaJ,dnaJ,Chaperone protein DnaJ,OCAFGGHM_01114,GPENAHNM_01054
strA,strA,Sortase A,OCAFGGHM_01116,GPENAHNM_01052
truB,truB,tRNA pseudouridine synthase B,OCAFGGHM_01109,GPENAHNM_01059
thrP_1,thrP_1,Threonine/serine transporter ThrP,OCAFGGHM_01126,GPENAHNM_01042
recJ,recJ,Single-stranded-DNA-specific exonuclease RecJ,OCAFGGHM_01117,GPENAHNM_01051
kdpB,kdpB,Potassium-transporting ATPase ATP-binding subunit,OCAFGGHM_01119,GPENAHNM_01049
group_404,,hypothetical protein,OCAFGGHM_01120,GPENAHNM_01048
grpE,grpE,Protein GrpE,OCAFGGHM_01112,GPENAHNM_01056
ribCF,ribCF,Bifunctional riboflavin kinase/FMN adenylyltransferase,OCAFGGHM_01110,GPENAHNM_01058
hrcA,hrcA,Heat-inducible transcription repressor HrcA,OCAFGGHM_01111,GPENAHNM_01057
apt,apt,Adenine phosphoribosyltransferase,OCAFGGHM_01118,GPENAHNM_01050
group_403,lepA_2,Elongation factor 4,OCAFGGHM_01115,GPENAHNM_01053
dnaK,dnaK,Chaperone protein DnaK,OCAFGGHM_01113,GPENAHNM_01055
qmcA,qmcA,Protein QmcA,OCAFGGHM_01128,GPENAHNM_01040
group_402,,hypothetical protein,OCAFGGHM_01124,GPENAHNM_01044
group_401,,DegV domain-containing protein,OCAFGGHM_01121,GPENAHNM_01047
ydfK,ydfK,putative membrane protein YdfK,OCAFGGHM_01125,GPENAHNM_01043
group_400,,hypothetical protein,OCAFGGHM_01122,GPENAHNM_01046
thyA,thyA,Thymidylate synthase,OCAFGGHM_01129,GPENAHNM_01039
frr,frr,Ribosome-recycling factor,OCAFGGHM_01097,GPENAHNM_01071
rasP,rasP,Regulator of sigma-W protease RasP,OCAFGGHM_01094,GPENAHNM_01068
rbfA,rbfA,Ribosome-binding factor A,OCAFGGHM_01086,GPENAHNM_01060
group_399,,hypothetical protein,OCAFGGHM_01266,GPENAHNM_01086
group_398,,hypothetical protein,OCAFGGHM_01265,GPENAHNM_01087
uppS,uppS,Ditranspolycis-undecaprenyl-diphosphate synthase ((2E6E)-farnesyl-diphosphate specific),OCAFGGHM_01096,GPENAHNM_01070
pcp,pcp,Pyrrolidone-carboxylate peptidase,OCAFGGHM_01267,GPENAHNM_01085
proS,proS,Proline--tRNA ligase,OCAFGGHM_01093,GPENAHNM_01067
yfiC,yfiC,tRNA1(Val) (adenine(37)-N6)-methyltransferase,OCAFGGHM_01101,GPENAHNM_01075
group_397,,hypothetical protein,OCAFGGHM_01256,GPENAHNM_01096
rimP,rimP,Ribosome maturation factor RimP,OCAFGGHM_01091,GPENAHNM_01065
group_396,,hypothetical protein,OCAFGGHM_01263,GPENAHNM_01089
rimM,rimM,Ribosome maturation factor RimM,OCAFGGHM_01260,GPENAHNM_01092
ffh,ffh,Signal recognition particle protein,OCAFGGHM_01258,GPENAHNM_01094
pyrH,pyrH,Uridylate kinase,OCAFGGHM_01098,GPENAHNM_01072
group_395,,hypothetical protein,OCAFGGHM_01095,GPENAHNM_01069
trmD,trmD,tRNA (guanine-N(1)-)-methyltransferase,OCAFGGHM_01261,GPENAHNM_01091
tsf,tsf,Elongation factor Ts,OCAFGGHM_01099,GPENAHNM_01073
yheH,yheH,putative multidrug resistance ABC transporter ATP-binding/permease protein YheH,OCAFGGHM_01103,GPENAHNM_01077
scrB,scrB,Sucrose-6-phosphate hydrolase,OCAFGGHM_01269,GPENAHNM_01083
group_394,,hypothetical protein,OCAFGGHM_01106,GPENAHNM_01080
comA_2,;comA_2,hypothetical protein;Transport/processing ATP-binding protein ComA,OCAFGGHM_01255,GPENAHNM_01097
group_393,,hypothetical protein,OCAFGGHM_01089,GPENAHNM_01063
lepA_2,lepA_2,Elongation factor 4,OCAFGGHM_01087,GPENAHNM_01061
yheI,yheI,putative multidrug resistance ABC transporter ATP-binding/permease protein YheI,OCAFGGHM_01104,GPENAHNM_01078
rpsP,rpsP,Small ribosomal subunit protein bS16,OCAFGGHM_01259,GPENAHNM_01093
scrA_1,scrA_1,PTS system sucrose-specific EIIBCA component,OCAFGGHM_01270,GPENAHNM_01082
plsC,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase,OCAFGGHM_01102,GPENAHNM_01076
group_392,,hypothetical protein,OCAFGGHM_01257,GPENAHNM_01095
lexA_3,lexA_3,LexA repressor,OCAFGGHM_01107,GPENAHNM_01081
bceA_2~~~bceA_1,bceA_2;bceA_1,Bacitracin export ATP-binding protein BceA,OCAFGGHM_01264,GPENAHNM_01088
nusA,nusA,Transcription termination/antitermination protein NusA,OCAFGGHM_01090,GPENAHNM_01064
group_391,polC_1,DNA polymerase III PolC-type,OCAFGGHM_01092,GPENAHNM_01066
rulQ,rulQ,RNA-binding protein YlxQ,OCAFGGHM_01088,GPENAHNM_01062
rplS,rplS,Large ribosomal subunit protein bL19,OCAFGGHM_01262,GPENAHNM_01090
degA_3,degA_3,HTH-type transcriptional regulator DegA,OCAFGGHM_01268,GPENAHNM_01084
group_390,,hypothetical protein,OCAFGGHM_01105,GPENAHNM_01079
rpsB,rpsB,Small ribosomal subunit protein uS2,OCAFGGHM_01100,GPENAHNM_01074
group_388,,hypothetical protein,OCAFGGHM_01084,GPENAHNM_00857
iolS,iolS,Aldo-keto reductase IolS,OCAFGGHM_01083,GPENAHNM_00858
group_387,,hypothetical protein,OCAFGGHM_01079,GPENAHNM_00866
group_386,,Gamma-resorcylate decarboxylase;hypothetical protein,OCAFGGHM_01081,GPENAHNM_00860
group_384,,hypothetical protein,OCAFGGHM_01080,GPENAHNM_00865
group_383,,hypothetical protein,OCAFGGHM_01085,GPENAHNM_00856
msbA_2,msbA_2,ATP-dependent lipid A-core flippase,OCAFGGHM_01078,GPENAHNM_00867
adhR,adhR,HTH-type transcriptional regulator AdhR,OCAFGGHM_01082,GPENAHNM_00859
bceB,bceB,Bacitracin export permease protein BceB,OCAFGGHM_01067,GPENAHNM_01326
trcR,trcR,Transcriptional regulatory protein TrcR,OCAFGGHM_01073,GPENAHNM_01320
ndkA,ndkA,Nucleoside diphosphate kinase,OCAFGGHM_01068,GPENAHNM_01325
bceA_1,bceA_1,Bacitracin export ATP-binding protein BceA,OCAFGGHM_01066,GPENAHNM_01327
group_382,,hypothetical protein,OCAFGGHM_01070,GPENAHNM_01323
fpaP,fpaP,Proline iminopeptidase,OCAFGGHM_01077,GPENAHNM_01316
efp_1~~~efp_2,efp_1;efp_2,Elongation factor P,OCAFGGHM_01076,GPENAHNM_01317
group_380,,hypothetical protein,OCAFGGHM_01061,GPENAHNM_01332
ywaC,ywaC,GTP pyrophosphokinase YwaC,OCAFGGHM_01072,GPENAHNM_01321
helD,helD,DNA helicase IV,OCAFGGHM_01071,GPENAHNM_01322
cobC,cobC,Adenosylcobalamin/alpha-ribazole phosphatase,OCAFGGHM_01069,GPENAHNM_01324
hflX,hflX,GTPase HflX,OCAFGGHM_01065,GPENAHNM_01328
group_379,,hypothetical protein,OCAFGGHM_01064,GPENAHNM_01329
gmk_1~~~gmk_2,gmk_1;gmk_2,Guanylate kinase,OCAFGGHM_01062,GPENAHNM_01331
sasA_2,sasA_2,Adaptive-response sensory-kinase SasA,OCAFGGHM_01074,GPENAHNM_01319
coaA,coaA,Pantothenate kinase,OCAFGGHM_01075,GPENAHNM_01318
group_376,,hypothetical protein,OCAFGGHM_01059,GPENAHNM_01413
galK_1,galK_1,Galactokinase,OCAFGGHM_01057,GPENAHNM_00970
ytrA,ytrA,HTH-type transcriptional repressor YtrA,OCAFGGHM_01043,GPENAHNM_00984
group_375,,GTP cyclohydrolase 1 type 2,OCAFGGHM_01041,GPENAHNM_00986
group_374,,hypothetical protein,OCAFGGHM_01051,GPENAHNM_00976
fni,fni,Isopentenyl-diphosphate delta-isomerase,OCAFGGHM_01054,GPENAHNM_00973
spsB,spsB,Signal peptidase IB,OCAFGGHM_01050,GPENAHNM_00977
dnaG,dnaG,DNA primase,OCAFGGHM_01038,GPENAHNM_00989
group_373,,hypothetical protein,OCAFGGHM_01049,GPENAHNM_00978
glyQ,glyQ,Glycine--tRNA ligase alpha subunit,OCAFGGHM_01036,GPENAHNM_00991
group_372,,hypothetical protein,OCAFGGHM_01045,GPENAHNM_00982
group_371,,hypothetical protein,OCAFGGHM_01056,GPENAHNM_00971
group_370,,Phosphomevalonate kinase,OCAFGGHM_01055,GPENAHNM_00972
addB,addB,ATP-dependent helicase/deoxyribonuclease subunit B,OCAFGGHM_01058,GPENAHNM_00969
sigA,sigA,RNA polymerase sigma factor SigA,OCAFGGHM_01039,GPENAHNM_00988
group_369,,hypothetical protein,OCAFGGHM_01047,GPENAHNM_00980
group_368,,hypothetical protein,OCAFGGHM_01048,GPENAHNM_00979
group_367,,hypothetical protein,OCAFGGHM_01046,GPENAHNM_00981
rsmF,rsmF;,Ribosomal RNA small subunit methyltransferase F;hypothetical protein,OCAFGGHM_01052,GPENAHNM_00974;GPENAHNM_00975
trmK,trmK,tRNA (adenine(22)-N(1))-methyltransferase,OCAFGGHM_01040,GPENAHNM_00987
pepT_1,pepT_1,Peptidase T,OCAFGGHM_01042,GPENAHNM_00985
glyS,glyS,Glycine--tRNA ligase beta subunit,OCAFGGHM_01037,GPENAHNM_00990
albC,albC,Putative ABC transporter ATP-binding protein AlbC,OCAFGGHM_01044,GPENAHNM_00983
group_365,,hypothetical protein,OCAFGGHM_00975,GPENAHNM_00657
sorA_1,sorA_1,PTS system sorbose-specific EIIC component,OCAFGGHM_00986,GPENAHNM_00667
group_364,,Putative phosphatase,OCAFGGHM_00989,GPENAHNM_00670
lipI~~~nlhH,lipI;nlhH,Esterase LipI;Carboxylesterase NlhH,OCAFGGHM_00976,GPENAHNM_00658
yfbR,yfbR,5'-deoxynucleotidase YfbR,OCAFGGHM_00974,GPENAHNM_00656
norB,norB,Quinolone resistance protein NorB,OCAFGGHM_00980,GPENAHNM_00662
group_363,,hypothetical protein,OCAFGGHM_00995,GPENAHNM_00677
group_362,,hypothetical protein,OCAFGGHM_00984,GPENAHNM_00665
levE_2,levE_2,PTS system fructose-specific EIIB component,OCAFGGHM_00987,GPENAHNM_00668
group_361,,hypothetical protein,OCAFGGHM_00972,GPENAHNM_00654
mltF,mltF,Membrane-bound lytic murein transglycosylase F,OCAFGGHM_00998,GPENAHNM_00173
group_360,,hypothetical protein,OCAFGGHM_00991,GPENAHNM_00672;GPENAHNM_00673
group_359,,hypothetical protein,OCAFGGHM_00993,GPENAHNM_00675
group_358,,hypothetical protein,OCAFGGHM_00982,GPENAHNM_00664
lldD~~~hmo,lldD;hmo,L-lactate dehydrogenase;4-hydroxymandelate oxidase,OCAFGGHM_00994,GPENAHNM_00676
tadA_2,tadA_2,tRNA-specific adenosine deaminase,OCAFGGHM_00981,GPENAHNM_00663
rihA_3,rihA_3,Pyrimidine-specific ribonucleoside hydrolase RihA,OCAFGGHM_00979,GPENAHNM_00661
artM,artM,Arginine transport ATP-binding protein ArtM,OCAFGGHM_00997,GPENAHNM_00174
lnrK,lnrK,Transcriptional regulatory protein LnrK,OCAFGGHM_00992,GPENAHNM_00674
yurK,yurK,putative HTH-type transcriptional regulator YurK,OCAFGGHM_00977,GPENAHNM_00659
group_357,,hypothetical protein,OCAFGGHM_00973,GPENAHNM_00655
group_356,,hypothetical protein,OCAFGGHM_00971,GPENAHNM_00653
group_355,,hypothetical protein,OCAFGGHM_01000,GPENAHNM_00171
rbsB_1,rbsB_1,Ribose import binding protein RbsB,OCAFGGHM_00990,GPENAHNM_00671
group_354,,Putative 3-methyladenine DNA glycosylase,OCAFGGHM_00999,GPENAHNM_00172
manZ_2,manZ_2,PTS system mannose-specific EIID component,OCAFGGHM_00985,GPENAHNM_00666
group_353,,hypothetical protein,OCAFGGHM_00988,GPENAHNM_00669
group_352,,hypothetical protein,OCAFGGHM_00996,GPENAHNM_00175
group_351,,hypothetical protein,OCAFGGHM_01002,GPENAHNM_00169
cobB,cobB,NAD-dependent protein deacetylase,OCAFGGHM_01001,GPENAHNM_00170
ybiR,ybiR,Inner membrane protein YbiR,OCAFGGHM_00970,GPENAHNM_00652
rbsK,rbsK,Ribokinase,OCAFGGHM_00978,GPENAHNM_00660
tagK,tagK,D-tagatose-1-phosphate kinase,OCAFGGHM_00952,GPENAHNM_00875
ybjI,ybjI,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI,OCAFGGHM_00950,GPENAHNM_00873
group_349,,putative ABC transporter ATP-binding protein,OCAFGGHM_00959;OCAFGGHM_00958,GPENAHNM_00881
znuB,znuB,High-affinity zinc uptake system membrane protein ZnuB,OCAFGGHM_00948,GPENAHNM_00871
apbE,apbE,FAD:protein FMN transferase,OCAFGGHM_00969,GPENAHNM_00892
rsmG,rsmG,Ribosomal RNA small subunit methyltransferase G,OCAFGGHM_00967,GPENAHNM_00890
rcsC,rcsC,Sensor histidine kinase RcsC,OCAFGGHM_00956,GPENAHNM_00879
znuC,znuC,Zinc import ATP-binding protein ZnuC,OCAFGGHM_00949,GPENAHNM_00872
pepF1,pepF1,Oligoendopeptidase F plasmid,OCAFGGHM_00945,GPENAHNM_00868
group_348,,hypothetical protein,OCAFGGHM_00968,GPENAHNM_00891
