Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
ykuT,ykuT,putative MscS family protein YkuT,86.375,822,6,822.0,1.0
recJ,;recJ,hypothetical protein;Single-stranded-DNA-specific exonuclease RecJ,86.384,2262,14,2262.0,1.0
group_543,,hypothetical protein,86.397,963,11,963.0,1.0
lepA_1,lepA_1,Elongation factor 4,86.406,1841,13,1839.0,1.001
group_242,,hypothetical protein,86.415,800,12,801.0,0.999
mprA,mprA,Response regulator MprA,86.418,670,18,672.0,0.997
potC,potC,Spermidine/putrescine transport system permease protein PotC,86.42,810,11,810.0,1.0
rpe,rpe,Ribulose-phosphate 3-epimerase,86.425,663,14,663.0,1.0
hsdR,hsdR;,Type I restriction enzyme SauN315I endonuclease subunit;hypothetical protein,86.427,3227,2,3222.0,1.002
group_496,,hypothetical protein,86.433,1127,14,1113.0,1.013
truA,truA,tRNA pseudouridine synthase A,86.439,793,11,789.0,1.005
claer,cla-er,CLA biosynthesis enone reductase,86.462,650,8,651.0,0.998
rihA_1,rihA_1,Pyrimidine-specific ribonucleoside hydrolase RihA,86.475,939,9,939.0,1.0
group_493,,hypothetical protein,86.482,1265,18,1266.0,0.999
holA,holA,DNA polymerase III subunit delta,86.486,986,13,987.0,0.999
group_247,,putative ABC transporter ATP-binding protein,86.486,702,81,702.0,1.0
scrB,scrB,Sucrose-6-phosphate hydrolase,86.501,1452,13,1452.0,1.0
dacA_2,dacA_2,D-alanyl-D-alanine carboxypeptidase DacA,86.525,1269,15,1269.0,1.0
group_522,,hypothetical protein,86.537,1389,14,1389.0,1.0
trmB,trmB,tRNA (guanine-N(7)-)-methyltransferase,86.544,655,11,654.0,1.002
group_460,,hypothetical protein,86.548,617,7,636.0,0.97
tagU,tagU,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,86.562,1213,21,1209.0,1.003
trpS2,trpS2,Tryptophan--tRNA ligase 2,86.588,1015,11,1026.0,0.989
group_541,,GTP cyclohydrolase 1 type 2,86.591,798,11,798.0,1.0
mnmA,mnmA,tRNA-specific 2-thiouridylase MnmA,86.613,1132,11,1128.0,1.004
group_501,,hypothetical protein,86.615,803,43,777.0,1.033
uvrC,uvrC,UvrABC system protein C,86.633,1805,11,1803.0,1.001
group_314,,hypothetical protein,86.667,210,2,210.0,1.0
pepO_2,pepO_2,Neutral endopeptidase,86.677,1965,39,1944.0,1.011
group_172,,hypothetical protein,86.679,563,8,573.0,0.983
group_301,,hypothetical protein,86.688,924,11,924.0,1.0
group_206,,Aldo-keto reductase/MSMEI_2347,86.698,857,19,858.0,0.999
xseA,xseA,Exodeoxyribonuclease 7 large subunit,86.711,1362,11,1362.0,1.0
mfd,mfd,Transcription-repair-coupling factor,86.718,3486,17,3486.0,1.0
flp,flp,Protein flp,86.752,944,6,936.0,1.009
mvaS,mvaS,Hydroxymethylglutaryl-CoA synthase,86.788,1158,11,1158.0,1.0
hisS,hisS,Histidine--tRNA ligase,86.807,1281,11,1281.0,1.0
truB,truB,tRNA pseudouridine synthase B,86.809,887,16,888.0,0.999
gpmA_1,gpmA_1,23-bisphosphoglycerate-dependent phosphoglycerate mutase,86.811,599,11,600.0,0.998
group_76,,hypothetical protein,86.822,516,6,516.0,1.0
rnhB,rnhB,Ribonuclease HII,86.825,759,11,759.0,1.0
ybiV,ybiV,Sugar phosphatase YbiV,86.842,802,13,789.0,1.016
folD,folD,Bifunctional protein FolD protein,86.854,852,11,852.0,1.0
uptA,uptA,Undecaprenyl phosphate transporter A,86.872,617,8,618.0,0.998
group_111,,hypothetical protein,86.876,861,8,861.0,1.0
group_384,,hypothetical protein,86.879,564,2,564.0,1.0
group_96,,Iron-sulfur cluster assembly SufBD family protein,86.911,1230,2,1230.0,1.0
miaA,miaA,tRNA dimethylallyltransferase,86.928,928,14,921.0,1.008
group_389,,hypothetical protein,86.937,444,2,444.0,1.0
group_397,,hypothetical protein,86.957,138,2,135.0,1.022
cytR_2,cytR_2,HTH-type transcriptional repressor CytR,86.961,951,11,951.0,1.0
group_349,,hypothetical protein,86.966,890,24,891.0,0.999
mco,mco,Multicopper oxidase mco,86.973,1566,6,1566.0,1.0
smc_2,smc_2,Chromosome partition protein Smc,86.978,3575,32,3570.0,1.001
yhaM,yhaM,3'-5' exoribonuclease YhaM,86.988,976,11,975.0,1.001
bglC,bglC,Aryl-phospho-beta-D-glucosidase BglC,87.004,1362,13,1362.0,1.0
group_163,,hypothetical protein,87.059,255,7,255.0,1.0
metG,metG,Methionine--tRNA ligase,87.079,2005,12,1989.0,1.008
pgl,pgl,6-phosphogluconolactonase,87.097,1027,11,1023.0,1.004
steT_2,steT_2,Serine/threonine exchanger SteT,87.114,1327,12,1296.0,1.024
arcD1_2,arcD1_2,Arginine/ornithine antiporter ArcD1,87.115,1428,4,1428.0,1.0
rluB,rluB,Ribosomal large subunit pseudouridine synthase B,87.115,714,11,714.0,1.0
group_415,,hypothetical protein,87.129,606,11,606.0,1.0
tagO,tagO,putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase,87.136,1166,13,1170.0,0.997
iscU,iscU,Iron-sulfur cluster assembly scaffold protein IscU,87.162,444,2,444.0,1.0
lacG,lacG,6-phospho-beta-galactosidase,87.172,1411,20,1410.0,1.001
uvrA_2,uvrA_2,UvrABC system protein A,87.179,2482,28,2520.0,0.985
era,era,GTPase Era,87.179,909,16,909.0,1.0
cycA,cycA,D-serine/D-alanine/glycine transporter,87.179,1381,26,1380.0,1.001
efp_1,efp_1,Elongation factor P,87.193,571,22,570.0,1.002
ecfT,ecfT,Energy-coupling factor transporter transmembrane protein EcfT,87.218,798,11,798.0,1.0
scpA,scpA,Segregation and condensation protein A,87.225,728,15,729.0,0.999
uup_2,uup_2,ATP-binding protein Uup,87.234,870,19,870.0,1.0
ybeY,ybeY,Endoribonuclease YbeY,87.238,525,11,525.0,1.0
bioH_1,bioH_1,Pimeloyl-[acyl-carrier protein] methyl ester esterase,87.251,753,13,753.0,1.0
dnaD,dnaD,Replicative helicase loading/DNA remodeling protein DnaD,87.264,636,11,636.0,1.0
pspA,pspA,Phosphoserine phosphatase 1,87.273,660,11,660.0,1.0
group_35,,hypothetical protein,87.288,708,2,708.0,1.0
group_380,,hypothetical protein,87.302,756,3,756.0,1.0
engB,engB,putative GTP-binding protein EngB,87.307,583,11,588.0,0.991
sasA_2,sasA_2,Adaptive-response sensory-kinase SasA,87.317,1569,35,1569.0,1.0
exoA,exoA,Exodeoxyribonuclease,87.319,831,11,828.0,1.004
malP,malP,Maltose phosphorylase,87.346,2298,12,2268.0,1.013
znuC,znuC,Zinc import ATP-binding protein ZnuC,87.367,657,17,657.0,1.0
rsmI,rsmI,Ribosomal RNA small subunit methyltransferase I,87.368,859,11,855.0,1.005
trxB,trxB,Thioredoxin reductase,87.379,927,11,927.0,1.0
group_258,,hypothetical protein,87.42,2981,35,2979.0,1.001
czcD~~~zitB,czcD;zitB,Cadmium cobalt and zinc/H(+)-K(+) antiporter;Zinc transporter ZitB,87.43,891,11,891.0,1.0
group_204,,hypothetical protein,87.446,231,2,231.0,1.0
fhs1,fhs1,Formate--tetrahydrofolate ligase 1,87.478,1690,11,1677.0,1.008
hflX,hflX,GTPase HflX,87.48,1272,11,1272.0,1.0
pepV,pepV,Beta-Ala-Xaa dipeptidase,87.491,1413,11,1407.0,1.004
yjjB,yjjB,succinate transporter subunit YjjB,87.5,456,11,459.0,0.993
manZ_2,manZ_2;,PTS system mannose-specific EIID component;hypothetical protein,87.5,800,18,801.0,0.999
ycaM_1~~~ycaM_2,ycaM_1;ycaM_2,Inner membrane transporter YcaM,87.5,1461,33,1461.0,1.0
group_467,,hypothetical protein,87.5,288,6,288.0,1.0
fpaP,fpaP,Proline iminopeptidase,87.5,912,14,912.0,1.0
dkgA,dkgA,Methylglyoxal reductase DkgA,87.5,866,16,861.0,1.006
gltC_1,gltC_1,Transcriptional dual regulator GltC,87.528,910,5,909.0,1.001
rulQ,rulQ,RNA-binding protein YlxQ,87.54,313,11,312.0,1.003
group_201,,hypothetical protein,87.541,915,19,915.0,1.0
ccpA_3,ccpA_3,Catabolite control protein A,87.551,989,12,999.0,0.99
dedA,dedA,DedA family protein,87.558,651,11,651.0,1.0
thrP_1,thrP_1,Threonine/serine transporter ThrP,87.563,1383,32,1383.0,1.0
group_280,,hypothetical protein,87.578,483,18,483.0,1.0
group_551,,hypothetical protein,87.602,492,4,492.0,1.0
group_91,,hypothetical protein,87.608,809,11,807.0,1.002
msmX_3,msmX_3,Oligosaccharides import ATP-binding protein MsmX,87.629,194,3,195.0,0.995
lgt,lgt,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,87.635,833,11,834.0,0.999
cshB,cshB,DEAD-box ATP-dependent RNA helicase CshB,87.638,1359,12,1359.0,1.0
group_235,,hypothetical protein,87.641,1149,10,1149.0,1.0
group_336,,hypothetical protein,87.644,348,2,348.0,1.0
nudF,nudF,ADP-ribose pyrophosphatase,87.654,567,13,567.0,1.0
spxH,spxH,ClpXP adapter protein SpxH,87.678,633,7,633.0,1.0
mnmG,mnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,87.684,1911,11,1905.0,1.003
metK,metK,S-adenosylmethionine synthase,87.688,1194,11,1194.0,1.0
yutF,yutF,5'-nucleotidase YutF,87.712,780,11,765.0,1.02
rbsA,rbsA,Ribose import ATP-binding protein RbsA,87.762,1479,13,1479.0,1.0
fabG,fabG,3-oxoacyl-[acyl-carrier-protein] reductase FabG,87.775,743,11,729.0,1.019
metQ,metQ,putative D-methionine-binding lipoprotein MetQ,87.793,852,16,852.0,1.0
glnH,glnH,ABC transporter glutamine-binding protein GlnH,87.802,828,20,828.0,1.0
yciB,yciB,Putative LD-transpeptidase YciB,87.809,609,6,609.0,1.0
kup,kup,Low affinity potassium transport system protein Kup,87.812,2043,20,2043.0,1.0
group_284,,hypothetical protein,87.831,756,11,753.0,1.004
murG,murG,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,87.882,1114,11,1113.0,1.001
ftsY,ftsY,Signal recognition particle receptor FtsY,87.9,1314,11,1314.0,1.0
murT,murT,Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT,87.906,1356,11,1356.0,1.0
group_423,,hypothetical protein,87.912,546,11,546.0,1.0
ykoT,ykoT,putative glycosyltransferase YkoT,87.917,960,2,960.0,1.0
group_267,,hypothetical protein,87.926,323,11,498.0,0.649
agaA,agaA,N-acetylgalactosamine-6-phosphate deacetylase,87.941,1166,13,1161.0,1.004
nagB,nagB,Glucosamine-6-phosphate deaminase,87.955,714,11,720.0,0.992
nadK,nadK,NAD kinase,87.959,789,12,789.0,1.0
recN,recN,DNA repair protein RecN,87.96,1686,11,1686.0,1.0
plsC,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase,87.967,615,11,615.0,1.0
group_309,,hypothetical protein,87.983,240,2,240.0,1.0
group_243,,hypothetical protein,88.006,717,11,717.0,1.0
tadA_1,tadA_1,tRNA-specific adenosine deaminase,88.009,467,11,483.0,0.967
dnaB_2,dnaB_2,Replicative helicase loading/DNA remodeling protein DnaB,88.021,1344,10,1344.0,1.0
group_59,,hypothetical protein,88.021,576,2,576.0,1.0
phoU,phoU,Phosphate-specific transport system accessory protein PhoU,88.023,693,4,708.0,0.979
relA,relA,GTP pyrophosphokinase,88.025,2271,11,2238.0,1.015
group_388,,IS3 family transposase ISL6,88.026,618,25,618.0,1.0
polC_2,polC_2,DNA polymerase III PolC-type,88.032,4320,20,4320.0,1.0
group_426,,Bis(5'-nucleosyl)-tetraphosphatase symmetrical,88.033,610,11,609.0,1.002
yodB,yodB,HTH-type transcriptional regulator YodB,88.034,351,11,351.0,1.0
group_359,,hypothetical protein,88.034,351,8,351.0,1.0
group_432,,hypothetical protein,88.036,560,11,567.0,0.988
lexA_2,lexA_2,LexA repressor,88.05,636,2,636.0,1.0
gpmA_2,gpmA_2,23-bisphosphoglycerate-dependent phosphoglycerate mutase,88.053,681,11,678.0,1.004
celB,celB,PTS system cellobiose-specific EIIC component,88.084,1326,11,1338.0,0.991
tcyN,tcyN,L-cystine transport system ATP-binding protein TcyN,88.095,735,59,735.0,1.0
group_504,,putative RNA methyltransferase,88.095,1353,11,1344.0,1.007
alr,alr,Alanine racemase,88.121,1133,11,1128.0,1.004
group_145,,Putative transport protein,88.143,1206,11,1206.0,1.0
group_546,,Phosphomevalonate kinase,88.154,1089,11,1089.0,1.0
aimA,aimA,Glutamate/serine transporter AimA,88.158,1596,11,1596.0,1.0
radA,radA,DNA repair protein RadA,88.163,1382,11,1377.0,1.004
pth,pth,Peptidyl-tRNA hydrolase,88.172,562,11,558.0,1.007
arcD1_1,arcD1_1,Arginine/ornithine antiporter ArcD1,88.173,1418,4,1419.0,0.999
group_430,,Alpha-monoglucosyldiacylglycerol synthase,88.175,1167,11,1167.0,1.0
trmFO,trmFO,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,88.182,1320,11,1320.0,1.0
ileS,ileS,isoleucine--tRNA ligase IleS,88.185,2814,17,2793.0,1.008
guaA_2,guaA_2,GMP synthase [glutamine-hydrolyzing],88.191,680,12,669.0,1.016
group_371,,hypothetical protein,88.21,1377,11,1374.0,1.002
rnr,rnr,Ribonuclease R,88.215,2325,11,2322.0,1.001
rnj2,rnj2,Ribonuclease J 2,88.218,1740,22,1740.0,1.0
ndkA,ndkA,Nucleoside diphosphate kinase,88.221,436,2,447.0,0.975
rsmD,rsmD,Ribosomal RNA small subunit methyltransferase D,88.225,552,11,552.0,1.0
msrA,msrA,Peptide methionine sulfoxide reductase MsrA,88.235,531,12,531.0,1.0
hpt,hpt,Hypoxanthine-guanine phosphoribosyltransferase,88.235,564,13,564.0,1.0
yjeM_1,yjeM_1,Inner membrane transporter YjeM,88.235,1496,19,1494.0,1.001
crtE,crtE,Geranylgeranyl pyrophosphate synthase,88.235,877,11,867.0,1.012
manX_2,manX_2,PTS system mannose-specific EIIAB component,88.235,1009,16,996.0,1.013
fmt,fmt,Methionyl-tRNA formyltransferase,88.254,945,11,945.0,1.0
group_72,,hypothetical protein,88.263,213,2,213.0,1.0
ctpE,ctpE,Calcium-transporting ATPase CtpE,88.265,2409,11,2409.0,1.0
zwf,zwf,Glucose-6-phosphate 1-dehydrogenase,88.268,1462,11,1449.0,1.009
pncB,pncB,Nicotinate phosphoribosyltransferase,88.279,1476,11,1476.0,1.0
pepT_2,pepT_2,Peptidase T,88.297,1242,17,1239.0,1.002
tcyB,tcyB,L-cystine transport system permease protein TcyB,88.314,676,6,678.0,0.997
clpX,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX,88.318,1284,18,1284.0,1.0
def,def,Peptide deformylase,88.321,411,2,411.0,1.0
yfkJ,yfkJ,Low molecular weight protein-tyrosine-phosphatase YfkJ,88.333,420,11,420.0,1.0
cspR,cspR,Putative tRNA (cytidine(34)-2'-O)-methyltransferase,88.351,558,11,558.0,1.0
bglK_2,bglK_2,Beta-glucoside kinase,88.382,921,21,921.0,1.0
pyrAA,pyrAA,Carbamoyl phosphate synthase pyrimidine-specific small chain,88.385,1068,13,1059.0,1.008
tmcAL,tmcAL,tRNA(Met) cytidine acetate ligase,88.398,1160,11,1152.0,1.007
murD,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,88.403,1380,11,1371.0,1.007
rodA,rodA,Peptidoglycan glycosyltransferase RodA,88.413,1204,11,1191.0,1.011
group_321,,hypothetical protein,88.414,1084,21,1092.0,0.993
group_213,,hypothetical protein,88.43,121,4,174.0,0.695
bshA,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,88.43,1089,11,1089.0,1.0
ettA,ettA,Energy-dependent translational throttle protein EttA,88.435,1941,16,1911.0,1.016
group_129,,hypothetical protein,88.444,900,7,900.0,1.0
group_141,,hypothetical protein,88.462,443,8,444.0,0.998
rqcP,rqcP,RQC P-site tRNA stabilizing factor,88.477,245,6,243.0,1.008
group_133,,hypothetical protein,88.482,191,3,192.0,0.995
dacA_1,dacA_1,Diadenylate cyclase,88.493,843,13,843.0,1.0
group_118,,hypothetical protein,88.505,1070,11,1068.0,1.002
group_340,,putative transporter,88.511,1410,11,1410.0,1.0
dnaA,dnaA,Chromosomal replication initiator protein DnaA,88.515,1372,11,1368.0,1.003
group_545,,hypothetical protein,88.533,375,2,375.0,1.0
group_109,,Putative protein phosphatase 2C-type,88.533,750,11,750.0,1.0
group_130,,hypothetical protein,88.555,533,2,534.0,0.998
dagK,dagK,Diacylglycerol kinase,88.562,924,11,915.0,1.01
fruA,fruA,PTS system fructose-specific EIIABC component,88.567,1990,26,1959.0,1.016
cca,cca,CCA-adding enzyme,88.571,1190,12,1191.0,0.999
mgtB,mgtB,Magnesium-transporting ATPase P-type 1,88.571,2687,32,2685.0,1.001
group_274,,hypothetical protein,88.6,1500,12,1500.0,1.0
group_185,,hypothetical protein,88.601,386,12,387.0,0.997
helD,helD,DNA helicase IV,88.627,2295,13,2295.0,1.0
murJ_2,murJ_2,Lipid II flippase MurJ,88.646,1647,11,1647.0,1.0
dnaG,dnaG,DNA primase,88.647,1788,20,1788.0,1.0
sasA_1,sasA_1,Adaptive-response sensory-kinase SasA,88.649,1251,11,1251.0,1.0
brpA,brpA,Biofilm regulatory protein A,88.656,1146,22,1143.0,1.003
lspA,lspA,Lipoprotein signal peptidase,88.671,459,11,459.0,1.0
group_497,,hypothetical protein,88.679,1705,7,1731.0,0.985
dnaN,dnaN,Beta sliding clamp,88.683,1140,11,1131.0,1.008
nfr2,nfr2,NADH-dependent flavin reductase subunit 2,88.686,554,11,549.0,1.009
group_526,,hypothetical protein,88.696,1380,11,1380.0,1.0
group_439,,hypothetical protein,88.702,416,3,417.0,0.998
frr,frr,Ribosome-recycling factor,88.71,558,11,558.0,1.0
msmE,msmE;,Multiple sugar-binding protein;hypothetical protein,88.717,1294,36,1293.0,1.001
group_540,,hypothetical protein,88.722,798,4,798.0,1.0
ponA,ponA,Penicillin-binding protein 1A,88.732,2337,14,2328.0,1.004
group_138,,hypothetical protein,88.745,467,11,462.0,1.011
oppB,oppB,Oligopeptide transport system permease protein OppB,88.75,969,11,960.0,1.009
ypjQ,ypjQ,putative protein YpjQ,88.757,507,2,513.0,0.988
znuB,znuB,High-affinity zinc uptake system membrane protein ZnuB,88.763,792,11,792.0,1.0
group_116,,hypothetical protein,88.771,472,7,471.0,1.002
ftsW,ftsW,putative peptidoglycan glycosyltransferase FtsW,88.777,1199,11,1194.0,1.004
prfB,prfB,Peptide chain release factor 2,88.789,1004,22,999.0,1.005
ligA,ligA,DNA ligase,88.806,2010,12,2010.0,1.0
rlmCD,rlmCD,23S rRNA (uracil-C(5))-methyltransferase RlmCD,88.808,1376,11,1377.0,0.999
rnz,rnz,Ribonuclease Z,88.817,930,13,930.0,1.0
group_237,,Putative universal stress protein,88.82,491,14,483.0,1.017
recA,recA,Protein RecA,88.827,1083,11,1083.0,1.0
yfmL,yfmL,putative ATP-dependent RNA helicase YfmL,88.835,1227,20,1227.0,1.0
parE,parE,DNA topoisomerase IV subunit B ParE,88.837,1944,43,1944.0,1.0
cvfB,cvfB,Conserved virulence factor B,88.851,879,11,879.0,1.0
mraY,mraY,Phospho-N-acetylmuramoyl-pentapeptide-transferase,88.854,960,14,960.0,1.0
rhaS_2,rhaS_2,HTH-type transcriptional activator RhaS,88.854,942,11,942.0,1.0
smpB,smpB,SsrA-binding protein,88.864,462,11,456.0,1.013
lacF_1,lacF_1,Lactose transport system permease protein LacF,88.889,36,1,876.0,0.041
ldh,ldh,L-lactate dehydrogenase,88.889,916,23,924.0,0.991
group_455,,hypothetical protein,88.889,333,2,333.0,1.0
gmk_2,gmk_2,Guanylate kinase,88.889,558,11,558.0,1.0
cmk,cmk,Cytidylate kinase,88.889,666,11,666.0,1.0
corC,corC,Magnesium and cobalt efflux protein CorC,88.889,864,11,864.0,1.0
metP,metP,Methionine import system permease protein MetP,88.889,707,11,702.0,1.007
pheT_2,pheT_2,Phenylalanine--tRNA ligase beta subunit,88.917,2414,22,2409.0,1.002
cpoA,cpoA,Alpha-galactosylglucosyldiacylglycerol synthase,88.921,1052,11,1047.0,1.005
lacF_3,lacF_3,Lactose transport system permease protein LacF,88.927,870,11,867.0,1.003
mecA,mecA,Adapter protein MecA 1,88.971,680,7,681.0,0.999
mdtH,mdtH,Multidrug resistance protein MdtH,88.971,1215,11,1215.0,1.0
walJ,walJ,Exodeoxyribonuclease WalJ,88.972,798,12,798.0,1.0
group_355,,hypothetical protein,88.978,372,6,372.0,1.0
degA,degA,HTH-type transcriptional regulator DegA,88.98,980,17,981.0,0.999
plsY_1~~~plsY_2,plsY_1;plsY_2,Glycerol-3-phosphate acyltransferase,88.997,618,11,618.0,1.0
group_261,,hypothetical protein,89.01,1101,11,1101.0,1.0
apbE,apbE,FAD:protein FMN transferase,89.032,930,12,930.0,1.0
rfbX,rfbX,Putative O-antigen transporter,89.052,1434,11,1434.0,1.0
group_184,,hypothetical protein,89.065,695,11,714.0,0.973
nth,nth,Endonuclease III,89.085,623,11,642.0,0.97
group_488,,hypothetical protein,89.095,862,16,861.0,1.001
rnj,rnj,Ribonuclease J,89.097,1309,11,1284.0,1.019
darB,darB,Cyclic di-AMP receptor B,89.103,471,7,468.0,1.006
lemA,lemA,Protein LemA,89.107,560,11,561.0,0.998
yaaA,yaaA,DNA-binding and peroxide stress resistance protein YaaA,89.108,762,11,762.0,1.0
group_251,,hypothetical protein,89.109,606,2,603.0,1.005
group_465,,Putative universal stress protein,89.116,441,17,441.0,1.0
rnj1,rnj1,Ribonuclease J 1,89.127,1684,29,1683.0,1.001
topA,topA,DNA topoisomerase 1,89.128,2089,11,2088.0,1.0
dltA_2,dltA_2,D-alanine--D-alanyl carrier protein ligase,89.139,1511,11,1509.0,1.001
yigZ,yigZ,IMPACT family member YigZ,89.14,673,11,663.0,1.015
dltD,dltD,Protein DltD,89.142,1322,11,1317.0,1.004
gyrA,gyrA,DNA gyrase subunit A GyrA,89.144,2478,23,2478.0,1.0
gpsA,gpsA,Glycerol-3-phosphate dehydrogenase [NAD(P)+],89.15,1023,11,1023.0,1.0
clsA,clsA,Major cardiolipin synthase ClsA,89.156,1458,22,1458.0,1.0
mrnC,mrnC,Mini-ribonuclease 3,89.189,444,11,444.0,1.0
sufT,sufT,Fe-S protein maturation auxiliary factor SufT,89.189,327,6,327.0,1.0
cysS,cysS,Cysteine--tRNA ligase,89.189,1431,18,1422.0,1.006
mdtP,mdtP,Multidrug transporter protein MdtP,89.206,1473,24,1473.0,1.0
group_120,,Putative gluconeogenesis factor,89.21,1038,11,1038.0,1.0
group_211,,hypothetical protein,89.228,492,1,492.0,1.0
metN,metN,Methionine import ATP-binding protein MetN,89.235,1059,104,1059.0,1.0
rsmA,rsmA,Ribosomal RNA small subunit methyltransferase A,89.241,883,11,885.0,0.998
group_43,,hypothetical protein,89.254,335,11,336.0,0.997
group_403,,hypothetical protein,89.286,168,2,168.0,1.0
spsB,spsB,Signal peptidase IB,89.292,579,24,579.0,1.0
group_194,,hypothetical protein,89.297,327,2,327.0,1.0
yheS,yheS,putative ATP-binding protein YheS,89.3,1544,12,1542.0,1.001
mtsA,mtsA,Iron ABC transporter substrate-binding lipoprotein MtsA,89.306,879,24,879.0,1.0
scpB,scpB,Segregation and condensation protein B,89.31,580,11,591.0,0.981
group_276,,hypothetical protein,89.313,524,6,525.0,0.998
glmU,glmU,Bifunctional protein GlmU,89.322,1390,11,1386.0,1.003
yerH,yerH,putative lipoprotein YerH,89.326,1143,12,1143.0,1.0
licC_3,licC_3,Lichenan permease IIC component,89.354,1362,32,1362.0,1.0
group_170,,hypothetical protein,89.362,188,2,189.0,0.995
group_412,,hypothetical protein,89.362,549,11,549.0,1.0
group_311,,hypothetical protein,89.366,536,2,537.0,0.998
penA~~~pbpA,penA;pbpA,Penicillin-binding protein 2B;Penicillin-binding protein 2A,89.375,2127,11,2127.0,1.0
gmuR_2,gmuR_2,HTH-type transcriptional regulator GmuR,89.394,727,11,726.0,1.001
rbsD,rbsD,D-ribose pyranase,89.394,401,7,396.0,1.013
gpmA_4~~~cobC,gpmA_4;cobC,23-bisphosphoglycerate-dependent phosphoglycerate mutase;Adenosylcobalamin/alpha-ribazole phosphatase,89.401,651,11,651.0,1.0
thiD,thiD,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,89.409,812,11,813.0,0.999
elaA,elaA,Protein ElaA,89.425,435,2,435.0,1.0
ytrA,ytrA,HTH-type transcriptional repressor YtrA,89.431,369,9,369.0,1.0
gpsB_1,gpsB_1,Cell cycle protein GpsB,89.437,426,11,411.0,1.036
group_427,,hypothetical protein,89.438,1193,17,1194.0,0.999
folT,folT,Folate transporter FolT,89.444,540,11,540.0,1.0
citD,citD,Citrate lyase acyl carrier protein,89.456,296,6,294.0,1.007
nagR,nagR,HTH-type transcriptional repressor NagR,89.459,702,11,702.0,1.0
malX,malX,Maltooligosaccharide ABC transporter solute-binding lipoprotein,89.465,1215,13,1215.0,1.0
group_433,,hypothetical protein,89.474,184,8,1752.0,0.105
msmX_1,msmX_1,Oligosaccharides import ATP-binding protein MsmX,89.474,1083,64,1104.0,0.981
murK,murK,N-acetylmuramic acid/N-acetylglucosamine kinase,89.474,894,15,897.0,0.997
ecfA1,ecfA1,Energy-coupling factor transporter ATP-binding protein EcfA1,89.474,852,61,852.0,1.0
group_176,,hypothetical protein,89.474,866,19,864.0,1.002
group_264,,hypothetical protein,89.52,687,11,687.0,1.0
group_279,,hypothetical protein,89.556,833,8,834.0,0.999
group_535,,hypothetical protein,89.567,394,11,393.0,1.003
degV,degV,Protein DegV,89.569,882,11,882.0,1.0
tsaB,tsaB,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,89.575,753,12,729.0,1.033
pcrA,pcrA,ATP-dependent DNA helicase PcrA,89.581,2289,15,2265.0,1.011
group_136,,hypothetical protein,89.583,1296,29,1296.0,1.0
tsaD,tsaD,tRNA N6-adenosine threonylcarbamoyltransferase,89.589,1047,11,1047.0,1.0
cpdB,cpdB,2'3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase,89.591,1581,11,1566.0,1.01
group_518,,hypothetical protein,89.606,558,11,558.0,1.0
yvcJ,yvcJ,Nucleotide-binding protein YvcJ,89.612,883,11,876.0,1.008
pstS1,pstS1,Phosphate-binding protein PstS 1,89.619,867,7,867.0,1.0
dut,dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,89.63,540,11,540.0,1.0
yslB,yslB,putative protein YslB,89.646,396,11,396.0,1.0
pepDA_2,pepDA_2,Dipeptidase A,89.646,1413,22,1413.0,1.0
rsfS,rsfS,Ribosomal silencing factor RsfS,89.655,348,11,348.0,1.0
recF,recF,DNA replication and repair protein RecF,89.689,1125,11,1125.0,1.0
group_44,,hypothetical protein,89.69,999,11,999.0,1.0
arcC1,arcC1,Carbamate kinase 1,89.727,915,2,915.0,1.0
group_328,,hypothetical protein,89.737,1140,11,1146.0,0.995
mreC,mreC,Cell shape-determining protein MreC,89.744,860,11,858.0,1.002
rpiA,rpiA,Ribose-5-phosphate isomerase A,89.755,693,11,693.0,1.0
group_350,,hypothetical protein,89.755,1336,31,1308.0,1.021
nfr1,nfr1,NADH-dependent flavin reductase subunit 1,89.758,537,11,537.0,1.0
sufC,sufC,Vegetative protein 296,89.773,794,6,792.0,1.003
rcsC_1,rcsC_1,Sensor histidine kinase RcsC,89.777,1164,13,1164.0,1.0
group_416,,hypothetical protein,89.789,852,19,852.0,1.0
ypsC,ypsC,Putative RNA methyltransferase YpsC,89.805,1128,11,1128.0,1.0
