Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
dnaE,dnaE,DNA polymerase III subunit alpha,69.303,3115,10,3108.0,1.002
mepA_2,;mepA_2,hypothetical protein;Multidrug export protein MepA,69.333,1204,5,1350.0,0.892
iphP,iphP;,Tyrosine-protein phosphatase;hypothetical protein,69.343,409,6,774.0,0.528
thrB,thrB,Homoserine kinase,69.343,652,6,864.0,0.755
yutF,yutF,5'-nucleotidase YutF,69.359,780,10,771.0,1.012
group_526,,hypothetical protein,69.388,148,2,771.0,0.192
group_595,,hypothetical protein,69.388,98,1,420.0,0.233
pyrR_2,pyrR_2,Bifunctional protein pyrR,69.405,487,10,528.0,0.922
group_956,,hypothetical protein,69.412,211,5,381.0,0.554
group_949,,hypothetical protein,69.419,359,5,396.0,0.907
group_966,,Putative transport protein,69.424,1108,10,1188.0,0.933
group_788,,hypothetical protein,69.444,521,10,564.0,0.924
rsmG,rsmG,Ribosomal RNA small subunit methyltransferase G,69.46,704,10,723.0,0.974
tmcAL,tmcAL,tRNA(Met) cytidine acetate ligase,69.464,1170,10,1152.0,1.016
yfeW,yfeW,Putative D-alanyl-D-alanine carboxypeptidase,69.466,1012,10,1011.0,1.001
coaA,coaA,Pantothenate kinase,69.499,659,6,915.0,0.72
iolU_2,iolU_2,scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,69.514,679,6,966.0,0.703
group_262,,hypothetical protein,69.542,767,10,1218.0,0.63
group_738,,hypothetical protein,69.565,255,5,606.0,0.421
group_657,,hypothetical protein,69.623,1195,5,1197.0,0.998
group_723,,hypothetical protein,69.643,840,10,1137.0,0.739
thrC,thrC,Threonine synthase,69.644,1284,5,1491.0,0.861
yclM_1,yclM_1,Aspartokinase 3,69.679,1372,5,1356.0,1.012
hflX,hflX,GTPase HflX,69.684,1229,10,1266.0,0.971
cggR,cggR,Central glycolytic genes regulator,69.737,1064,10,1056.0,1.008
pspB_2,pspB_2,Putative phosphoserine phosphatase 2,69.753,324,3,576.0,0.562
celB,celB,PTS system cellobiose-specific EIIC component,69.775,1287,10,1329.0,0.968
sasA_3,sasA_3,Adaptive-response sensory-kinase SasA,69.804,1458,10,1455.0,1.002
rbgA,rbgA,Ribosome biogenesis GTPase A,69.804,845,10,840.0,1.006
group_818,,Putative 3-methyladenine DNA glycosylase,69.838,593,10,633.0,0.937
pbpB,pbpB,Penicillin-binding protein 2B,69.869,1810,11,2160.0,0.838
group_475,,hypothetical protein,69.88,415,5,666.0,0.623
mepA_2~~~mepA_1,mepA_2;mepA_1,Multidrug export protein MepA,69.89,1206,5,1335.0,0.903
degV_1,degV_1,Protein DegV,69.921,919,5,930.0,0.988
tcyB,tcyB,L-cystine transport system permease protein TcyB,69.939,652,1,672.0,0.97
pspB_1,pspB_1,Putative phosphoserine phosphatase 2,69.951,203,3,567.0,0.358
ftsA,ftsA,Cell division protein FtsA,69.953,1151,10,1362.0,0.845
group_640,,hypothetical protein,69.962,298,10,498.0,0.598
msmE_1,msmE_1,Multiple sugar-binding protein,69.992,1183,1,1257.0,0.941
group_131,,hypothetical protein,70.0,320,5,405.0,0.79
group_989,,hypothetical protein,70.022,457,5,453.0,1.009
hsrA,hsrA,putative transport protein HsrA,70.023,1331,10,1374.0,0.969
psiE,psiE,Protein PsiE,70.079,127,1,408.0,0.311
tagA,tagA,N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase,70.095,739,10,732.0,1.01
recF,recF,DNA replication and repair protein RecF,70.123,1065,10,1128.0,0.944
group_223,,hypothetical protein,70.16,605,5,633.0,0.956
group_762,,hypothetical protein,70.166,543,5,558.0,0.973
phoU_1,phoU_1,Phosphate-specific transport system accessory protein PhoU,70.192,641,5,678.0,0.945
wclR,wclR,UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-13-galactosyltransferase,70.227,941,10,1092.0,0.862
tmk,tmk,Thymidylate kinase,70.312,640,10,639.0,1.002
group_771,dinG_1,3'-5' exonuclease DinG,70.37,549,14,957.0,0.574
rnmV,rnmV,Ribonuclease M5,70.403,573,10,567.0,1.011
lacS~~~lacS_1~~~lacS_2,lacS;lacS_1;lacS_2,Lactose permease,70.408,98,1,1920.0,0.051
copY,copY,Transcriptional repressor CopY,70.408,377,9,441.0,0.855
kefB,kefB,Glutathione-regulated potassium-efflux system protein KefB,70.425,1403,14,1839.0,0.763
yhaM,yhaM,3'-5' exoribonuclease YhaM,70.436,891,10,978.0,0.911
group_388,,hypothetical protein,70.455,550,10,753.0,0.73
yidC2,yidC2,Membrane protein insertase YidC 2,70.457,858,10,876.0,0.979
nfr1,nfr1,NADH-dependent flavin reductase subunit 1,70.46,457,10,540.0,0.846
group_344,,hypothetical protein,70.472,293,10,330.0,0.888
psaA,psaA,Manganese ABC transporter substrate-binding lipoprotein PsaA,70.48,813,15,888.0,0.916
ltaS1_1,ltaS1_1,Lipoteichoic acid synthase 1,70.492,2091,26,2181.0,0.959
rlmP,rlmP,23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP,70.494,779,10,768.0,1.014
darA,darA,Cyclic di-AMP receptor A,70.498,261,5,321.0,0.813
group_318,,hypothetical protein,70.5,1061,1,1257.0,0.844
ctpE,ctpE,Calcium-transporting ATPase CtpE,70.511,2029,12,2403.0,0.844
ntd_1,ntd_1,Nucleoside deoxyribosyltransferase,70.534,485,5,504.0,0.962
ushA,ushA,Protein UshA,70.554,1375,10,1383.0,0.994
recJ,recJ,Single-stranded-DNA-specific exonuclease RecJ,70.574,2149,10,2274.0,0.945
ybiR,ybiR,Inner membrane protein YbiR,70.583,1120,11,1107.0,1.012
rqcH,rqcH,Rqc2 RqcH,70.585,1710,10,1710.0,1.0
yidA_4,yidA_4,Sugar phosphatase YidA,70.588,802,9,807.0,0.994
plsY_2,plsY_2,Glycerol-3-phosphate acyltransferase,70.602,598,10,636.0,0.94
group_534,,hypothetical protein,70.616,878,14,1116.0,0.787
cvfB,cvfB,Conserved virulence factor B,70.629,860,10,894.0,0.962
group_108,,putative protein,70.667,389,10,432.0,0.9
greA_1,greA_1,Transcription elongation factor GreA,70.698,468,10,462.0,1.013
spsB_2,spsB_2,Signal peptidase IB,70.713,521,15,564.0,0.924
yumC,yumC,Ferredoxin--NADP reductase 2,70.718,636,15,993.0,0.64
mvaA~~~mvaS~~~fabH,mvaA;mvaS;fabH,3-hydroxy-3-methylglutaryl-coenzyme A reductase;Hydroxymethylglutaryl-CoA synthase;Beta-ketoacyl-[acyl-carrier-protein] synthase III,70.731,2401,10,2364.0,1.016
truB,truB,tRNA pseudouridine synthase B,70.745,899,10,894.0,1.006
group_512,,Protein SprT-like protein,70.755,339,10,459.0,0.739
group_1087,,hypothetical protein,70.787,89,2,456.0,0.195
group_238,,hypothetical protein,70.787,381,5,567.0,0.672
nadK,nadK,NAD kinase,70.839,703,10,804.0,0.874
group_1081,,hypothetical protein,70.845,745,10,756.0,0.985
ecfT_2,ecfT_2,Energy-coupling factor transporter transmembrane protein EcfT,70.879,825,5,834.0,0.989
group_631,,hypothetical protein,70.896,677,11,750.0,0.903
group_653,,hypothetical protein,70.909,1286,10,1398.0,0.92
rsmI,rsmI,Ribosomal RNA small subunit methyltransferase I,70.941,857,10,852.0,1.006
group_666,,hypothetical protein,70.975,1261,14,1251.0,1.008
group_942,,hypothetical protein,71.014,385,7,528.0,0.729
murB,murB,UDP-N-acetylenolpyruvoylglucosamine reductase,71.043,906,10,897.0,1.01
menH_1,menH_1,2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate synthase,71.078,788,10,948.0,0.831
fluC1,fluC1,Fluoride-specific ion channel FluC 1,71.084,351,8,399.0,0.88
group_981,,hypothetical protein,71.087,1336,29,1305.0,1.024
mutSB,mutSB,Putative endonuclease MutS2,71.089,2355,13,2382.0,0.989
dnaD,dnaD,Replicative helicase loading/DNA remodeling protein DnaD,71.134,206,10,645.0,0.319
murI,murI,Glutamate racemase,71.15,686,10,807.0,0.85
pnbA,pnbA,4-nitrobenzoate reductase,71.167,600,10,657.0,0.913
fni,fni,Isopentenyl-diphosphate delta-isomerase,71.174,661,10,1017.0,0.65
pdxK,pdxK,Pyridoxine/pyridoxal/pyridoxamine kinase,71.194,437,5,831.0,0.526
cydC,cydC,Glutathione/L-cysteine transport system ATP-binding/permease protein CydC,71.212,1640,6,1749.0,0.938
mgsR,mgsR,Regulatory protein MgsR,71.229,359,10,357.0,1.006
rarA_1,rarA_1,Replication-associated recombination protein A,71.256,1249,15,1308.0,0.955
ytbE,;ytbE,Aldo-keto reductase/MSMEI_2347;putative oxidoreductase YtbE,71.264,546,10,822.0,0.664
gpmA_3,gpmA_3,23-bisphosphoglycerate-dependent phosphoglycerate mutase,71.278,677,11,681.0,0.994
group_93,,hypothetical protein,71.287,543,9,1239.0,0.438
rulQ,rulQ,RNA-binding protein YlxQ,71.287,201,5,312.0,0.644
ribCF,ribCF,Bifunctional riboflavin kinase/FMN adenylyltransferase,71.295,859,10,936.0,0.918
dppD,dppD,Dipeptide transport ATP-binding protein DppD,71.296,515,17,1059.0,0.486
xerD,xerD,Tyrosine recombinase XerD,71.313,883,10,906.0,0.975
ecsA,ecsA,ABC-type transporter ATP-binding protein EcsA,71.36,701,10,744.0,0.942
group_203,,hypothetical protein,71.363,676,10,666.0,1.015
group_247,,hypothetical protein,71.366,681,5,1779.0,0.383
arcA,arcA,Arginine deiminase,71.374,1233,5,1230.0,1.002
group_106,,hypothetical protein,71.375,293,7,459.0,0.638
sasA_1,sasA_1,Adaptive-response sensory-kinase SasA,71.378,1135,15,1155.0,0.983
pgl,pgl,6-phosphogluconolactonase,71.379,1027,10,1029.0,0.998
bioH,bioH,Pimeloyl-[acyl-carrier protein] methyl ester esterase,71.384,664,10,657.0,1.011
group_652,,hypothetical protein,71.399,479,10,486.0,0.986
group_1019,,hypothetical protein,71.429,350,5,762.0,0.459
group_441,,hypothetical protein,71.429,467,5,816.0,0.572
folD,folD,Bifunctional protein FolD protein,71.429,847,8,852.0,0.994
gpmA_2,gpmA_2,23-bisphosphoglycerate-dependent phosphoglycerate mutase,71.429,679,10,681.0,0.997
gla,gla,Glycerol facilitator-aquaporin gla,71.429,753,5,753.0,1.0
group_130,,hypothetical protein,71.464,409,5,663.0,0.617
ypiA,ypiA;,TPR repeat-containing protein YpiA;hypothetical protein,71.49,1168,10,1248.0,0.936
spx_1,spx_1,Global transcriptional regulator Spx,71.505,350,10,402.0,0.871
recQ,recQ,ATP-dependent DNA helicase RecQ,71.514,1498,5,1770.0,0.846
group_773,,hypothetical protein,71.518,690,13,855.0,0.807
fmt,fmt,Methionyl-tRNA formyltransferase,71.522,929,10,945.0,0.983
agaA,agaA,N-acetylgalactosamine-6-phosphate deacetylase,71.538,1181,10,1155.0,1.023
trmK,trmK,tRNA (adenine(22)-N(1))-methyltransferase,71.543,667,10,684.0,0.975
pepX,pepX,Xaa-Pro dipeptidyl-peptidase,71.549,2406,10,2382.0,1.01
tsaE,tsaE,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,71.638,474,10,480.0,0.988
dfrA,dfrA,Dihydrofolate reductase,71.649,521,7,510.0,1.022
srmB,srmB,ATP-dependent RNA helicase SrmB,71.655,2216,5,2232.0,0.993
bcaP_2,bcaP_2,Branched-chain amino acid permease BcaP,71.681,1321,12,1386.0,0.953
group_556,,hypothetical protein,71.687,332,5,486.0,0.683
folT,folT,Folate transporter FolT,71.694,457,10,519.0,0.881
clcA_1,clcA_1,H(+)/Cl(-) exchange transporter ClcA,71.738,1412,10,1560.0,0.905
group_456,,hypothetical protein,71.739,740,12,759.0,0.975
rasP,rasP,Regulator of sigma-W protease RasP,71.744,1270,10,1257.0,1.01
group_341,,Phosphorylated carbohydrates phosphatase,71.799,674,10,678.0,0.994
group_786,,hypothetical protein,71.816,508,10,525.0,0.968
rnz,rnz,Ribonuclease Z,71.828,930,10,939.0,0.99
group_754,,Membrane lipoprotein TpN32,71.852,813,10,855.0,0.951
group_774,,hypothetical protein,71.866,359,5,360.0,0.997
group_418,,hypothetical protein,71.875,608,10,624.0,0.974
cca,cca,CCA-adding enzyme,71.926,1035,10,1200.0,0.862
comGA,comGA,Competence protein ComGA,71.93,872,10,975.0,0.894
mfd,mfd,Transcription-repair-coupling factor,71.946,3516,16,3495.0,1.006
group_610,,hypothetical protein,71.951,82,2,624.0,0.131
divIB,divIB,Cell division protein DivIB,71.951,161,7,858.0,0.188
dltD,dltD,Protein DltD,71.965,1192,10,1287.0,0.926
uppS,uppS,Ditranspolycis-undecaprenyl-diphosphate synthase ((2E6E)-farnesyl-diphosphate specific),71.983,713,10,735.0,0.97
yitU,yitU,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU,72.0,100,1,774.0,0.129
asd,asd,Aspartate-semialdehyde dehydrogenase,72.019,1041,5,1059.0,0.983
group_645,,hypothetical protein,72.032,1143,10,1218.0,0.938
dinG_2,dinG_2,3'-5' exonuclease DinG,72.034,1517,23,2781.0,0.545
group_291,,hypothetical protein,72.05,966,5,1035.0,0.933
plsX,plsX,Phosphate acyltransferase,72.05,972,10,1002.0,0.97
group_375,,hypothetical protein,72.059,568,10,570.0,0.996
fhs1,fhs1,Formate--tetrahydrofolate ligase 1,72.064,1689,10,1677.0,1.007
rluB_1,rluB_1,Ribosomal large subunit pseudouridine synthase B,72.065,673,8,705.0,0.955
coaBC,coaBC,Coenzyme A biosynthesis bifunctional protein CoaBC,72.078,648,18,1191.0,0.544
iolU_1,iolU_1,scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,72.081,985,5,990.0,0.995
rpsZ_2,rpsZ_2,Small ribosomal subunit protein uS14,72.093,86,1,186.0,0.462
group_420,,Oligosaccharide 4-alpha-D-glucosyltransferase,72.095,2100,5,2310.0,0.909
dtd3,dtd3,D-aminoacyl-tRNA deacylase,72.119,783,10,780.0,1.004
dnaJ,dnaJ,Chaperone protein DnaJ,72.131,1159,10,1152.0,1.006
glnH_3,glnH_3,ABC transporter glutamine-binding protein GlnH,72.138,725,15,819.0,0.885
mutM,mutM,Formamidopyrimidine-DNA glycosylase,72.141,822,10,828.0,0.993
rarA_1~~~rarA_2,rarA_1;rarA_2,Replication-associated recombination protein A,72.144,1166,13,1263.0,0.923
znuC,znuC,Zinc import ATP-binding protein ZnuC,72.147,574,10,648.0,0.886
group_833,,hypothetical protein,72.158,862,10,879.0,0.981
yhfK,;yhfK,hypothetical protein;putative sugar epimerase YhfK,72.165,97,3,642.0,0.151
znuB,znuB,High-affinity zinc uptake system membrane protein ZnuB,72.187,791,10,795.0,0.995
group_819,,hypothetical protein,72.189,1302,10,1308.0,0.995
nagB,nagB,Glucosamine-6-phosphate deaminase,72.191,714,10,720.0,0.992
bmpA_1,bmpA_1,ABC transporter nucleoside-binding protein BmpA,72.196,978,27,981.0,0.997
nupC,nupC,Nucleoside ABC transporter permease protein NupC,72.205,957,5,957.0,1.0
licC_2,;licC_2,hypothetical protein;Lichenan permease IIC component,72.277,106,5,747.0,0.142
yjeM_1,yjeM_1,Inner membrane transporter YjeM,72.277,213,13,261.0,0.816
group_1017,,hypothetical protein,72.289,463,10,1353.0,0.342
steT_2~~~steT_3,steT_2;steT_3,Serine/threonine exchanger SteT,72.298,1268,5,1320.0,0.961
dut,dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,72.318,529,10,552.0,0.958
group_606,,hypothetical protein,72.33,282,8,378.0,0.746
group_781,,L-2-hydroxyisocaproate dehydrogenase,72.333,862,6,912.0,0.945
nadD,nadD,Nicotinate-nucleotide adenylyltransferase,72.371,578,10,654.0,0.884
group_1384,,hypothetical protein,72.385,242,5,240.0,1.008
group_442,,dITP/XTP pyrophosphatase,72.386,612,10,621.0,0.986
group_505,,hypothetical protein,72.406,1359,10,1374.0,0.989
bcaP_1,bcaP_1,Branched-chain amino acid permease BcaP,72.414,1424,10,1431.0,0.995
group_476,,Type II NADH:quinone oxidoreductase,72.431,1226,4,1221.0,1.004
uptA,uptA,Undecaprenyl phosphate transporter A,72.47,525,10,615.0,0.854
yidA_2,yidA_2,Sugar phosphatase YidA,72.515,817,20,816.0,1.001
mraY,mraY,Phospho-N-acetylmuramoyl-pentapeptide-transferase,72.53,954,10,969.0,0.985
yokD,yokD,SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD,72.531,881,5,894.0,0.985
czcD,czcD,Cadmium cobalt and zinc/H(+)-K(+) antiporter,72.535,863,10,900.0,0.959
rpe,rpe,Ribulose-phosphate 3-epimerase,72.549,649,10,651.0,0.997
dltB,dltB,Teichoic acid D-alanyltransferase,72.565,1232,10,1239.0,0.994
xylB,xylB,Xylulose kinase,72.59,1455,5,1509.0,0.964
group_109,,hypothetical protein,72.599,588,23,1794.0,0.328
gndA,gndA,6-phosphogluconate dehydrogenase NADP(+)-dependent decarboxylating,72.618,1426,10,1404.0,1.016
htrA,htrA,Serine protease Do-like HtrA,72.621,1192,10,1263.0,0.944
prsA,prsA,Foldase protein PrsA,72.626,895,10,897.0,0.998
group_678,,hypothetical protein,72.637,201,10,240.0,0.838
clsA_1,clsA_1,Major cardiolipin synthase ClsA,72.65,1386,20,1458.0,0.951
glpE,glpE,Thiosulfate sulfurtransferase GlpE,72.658,395,10,402.0,0.983
group_947,,hypothetical protein,72.667,391,7,747.0,0.523
sdhA,sdhA,L-serine dehydratase alpha chain,72.675,876,5,882.0,0.993
degV_2,degV_2,Protein DegV,72.696,882,10,879.0,1.003
rsmD,rsmD,Ribosomal RNA small subunit methyltransferase D,72.711,546,10,549.0,0.995
def,def,Peptide deformylase,72.727,399,5,414.0,0.964
group_321,,hypothetical protein,72.761,545,5,561.0,0.971
darB,darB,Cyclic di-AMP receptor B,72.77,447,7,471.0,0.949
ccpA_4,ccpA_4,Catabolite control protein A,72.781,1014,10,1002.0,1.012
urdA_1,urdA_1,Urocanate reductase,72.786,1719,5,1770.0,0.971
group_120,,hypothetical protein,72.82,1078,2,1095.0,0.984
group_520,,hypothetical protein,72.851,955,10,1155.0,0.827
rnhB,rnhB,Ribonuclease HII,72.852,582,10,753.0,0.773
group_468,,hypothetical protein,72.857,642,10,858.0,0.748
group_816,,Endoglucanase,72.868,517,12,1104.0,0.468
group_714,,Putative glutamine amidotransferase,72.879,725,10,729.0,0.995
rutB,rutB,Ureidoacrylate amidohydrolase RutB,72.881,549,9,552.0,0.995
group_514,,hypothetical protein,72.888,584,10,648.0,0.901
pbp2a,pbp2a,Penicillin-binding protein 2a,72.89,1955,10,2058.0,0.95
murQ,murQ,N-acetylmuramic acid 6-phosphate etherase,72.894,819,9,897.0,0.913
gpmB,gpmB,phosphoglycerate mutase GpmB,72.897,642,10,660.0,0.973
ppsA,ppsA,Phosphoenolpyruvate synthase,72.906,2374,5,2373.0,1.0
bmr3,bmr3,Multidrug resistance protein 3,72.909,1447,15,1464.0,0.988
group_283,,hypothetical protein,72.913,539,5,774.0,0.696
ypdF,ypdF,Aminopeptidase YpdF,72.927,1059,10,1110.0,0.954
yicL_1~~~yicL_3,yicL_1;yicL_3,putative inner membrane transporter YicL,72.936,879,18,975.0,0.902
yrrK,yrrK,Putative pre-16S rRNA nuclease,72.947,426,10,429.0,0.993
coaD,coaD,Phosphopantetheine adenylyltransferase,72.951,459,10,486.0,0.944
yeaE,yeaE,Methylglyoxal reductase YeaE,72.956,795,5,828.0,0.96
waaO,waaO,Lipopolysaccharide glucosyltransferase WaaO,72.973,615,6,837.0,0.735
apbE,apbE,FAD:protein FMN transferase,72.984,870,10,930.0,0.935
yicL_2,yicL_2,putative inner membrane transporter YicL,72.99,891,15,921.0,0.967
tadA_1,tadA_1,tRNA-specific adenosine deaminase,73.002,475,11,501.0,0.948
rbsKrbiA_2,rbsK/rbiA_2,Bifunctional ribokinase/ribose-5-phosphate isomerase A,73.016,910,10,927.0,0.982
gluP,gluP,Rhomboid protease GluP,73.02,421,7,687.0,0.613
pepF,pepF,Oligopeptidase PepF,73.027,1789,10,1797.0,0.996
thiN,thiN,Thiamine pyrophosphokinase,73.029,347,10,675.0,0.514
dacA_2,dacA_2,D-alanyl-D-alanine carboxypeptidase DacA,73.034,848,12,1302.0,0.651
glyD_2~~~glyD_1~~~glyD,glyD_2;glyD_1;glyD,Glycosyltransferase GlyD,73.041,434,5,831.0,0.522
nagR,nagR,HTH-type transcriptional repressor NagR,73.055,696,10,702.0,0.991
hpt_2,hpt_2,Hypoxanthine-guanine phosphoribosyltransferase,73.062,557,11,570.0,0.977
gdpP,gdpP,Cyclic-di-AMP phosphodiesterase GdpP,73.062,2040,10,2022.0,1.009
dinB,dinB,DNA polymerase IV,73.067,828,10,1146.0,0.723
engB,engB,putative GTP-binding protein EngB,73.07,563,10,591.0,0.953
cpdA_2,cpdA_2,3'5'-cyclic adenosine monophosphate phosphodiesterase CpdA,73.113,1077,6,1233.0,0.873
group_997,,Alpha-monoglucosyldiacylglycerol synthase,73.117,1149,10,1179.0,0.975
purR,purR,Purine biosynthesis transcriptional repressor PurR,73.118,837,10,831.0,1.007
uup_11,uup_11,ATP-binding protein Uup,73.129,1581,26,1605.0,0.985
group_395,,hypothetical protein,73.134,207,9,483.0,0.429
benM_1,benM_1,HTH-type transcriptional regulator BenM,73.134,800,11,924.0,0.866
potD,potD,Spermidine/putrescine-binding periplasmic protein,73.143,986,11,1074.0,0.918
uup_15~~~uup_1,uup_15;uup_1,ATP-binding protein Uup,73.143,1575,2,1620.0,0.972
rnpA,rnpA,Ribonuclease P protein component,73.154,303,10,369.0,0.821
yfmL,yfmL,putative ATP-dependent RNA helicase YfmL,73.171,1149,20,1242.0,0.925
nupB,nupB,Nucleoside ABC transporter permease protein NupB,73.18,1044,5,1158.0,0.902
group_750,,hypothetical protein,73.183,502,10,510.0,0.984
ccpA_2,ccpA_2,Catabolite control protein A,73.218,482,10,987.0,0.488
xerS,xerS,Tyrosine recombinase XerS,73.223,1027,11,1068.0,0.962
rlmCD,rlmCD,23S rRNA (uracil-C(5))-methyltransferase RlmCD,73.224,1387,10,1389.0,0.999
tag,tag,DNA-3-methyladenine glycosylase 1,73.228,489,7,570.0,0.858
manX,manX,PTS system mannose-specific EIIAB component,73.235,1026,10,1008.0,1.018
group_281,,hypothetical protein,73.239,95,3,183.0,0.519
noc,noc,Nucleoid occlusion protein,73.239,837,15,837.0,1.0
glpK,glpK,Glycerol kinase,73.241,1489,9,1500.0,0.993
pepN,pepN,Aminopeptidase N,73.243,2564,10,2538.0,1.01
group_1095,,hypothetical protein,73.248,833,6,1242.0,0.671
yajL,yajL,Protein/nucleic acid deglycase 3,73.264,579,9,585.0,0.99
group_100,,hypothetical protein,73.267,180,3,438.0,0.411
ylbL,ylbL,putative protein YlbL,73.267,805,11,1044.0,0.771
group_410,,hypothetical protein,73.267,204,7,243.0,0.84
yaaA,yaaA,DNA-binding and peroxide stress resistance protein YaaA,73.272,707,12,762.0,0.928
thiD,thiD,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,73.3,794,10,816.0,0.973
group_76,,hypothetical protein,73.309,813,10,816.0,0.996
ponA,ponA,Penicillin-binding protein 1A,73.312,1882,10,2313.0,0.814
group_1016,,hypothetical protein,73.326,927,10,948.0,0.978
group_1059,,putative ABC transporter ATP-binding protein,73.333,795,5,795.0,1.0
glnH_1~~~artI~~~glnH_2,glnH_1;artI;glnH_2;,ABC transporter glutamine-binding protein GlnH;Putative ABC transporter arginine-binding protein 2;hypothetical protein,73.352,713,1,873.0,0.817
atpC,atpC,ATP synthase epsilon chain,73.352,425,10,441.0,0.964
group_419,,hypothetical protein,73.367,219,5,264.0,0.83
group_251,,hypothetical protein,73.387,124,3,525.0,0.236
dnaI,dnaI,Replicative helicase loader DnaI,73.391,358,10,909.0,0.394
group_625,,hypothetical protein,73.391,257,7,369.0,0.696
glvR_2,glvR_2,HTH-type transcriptional regulator GlvR,73.394,109,4,774.0,0.141
lctD,lctD,Lactate dehydrogenase (NAD(+)ferredoxin) subunit LctD,73.395,1402,6,1404.0,0.999
mltF_1,mltF_1,Membrane-bound lytic murein transglycosylase F,73.403,1341,5,1485.0,0.903
artQ,artQ,Arginine transport system permease protein ArtQ,73.415,410,8,648.0,0.633
mrnC,mrnC,Mini-ribonuclease 3,73.438,437,10,444.0,0.984
bmpA_2,bmpA_2,ABC transporter nucleoside-binding protein BmpA,73.441,948,25,1095.0,0.866
dapX_1,dapX_1,putative N-acetyl-LL-diaminopimelate aminotransferase,73.457,440,10,1176.0,0.374
group_660,,hypothetical protein,73.486,611,10,612.0,0.998
rnj,rnj,Ribonuclease J,73.487,1309,10,1296.0,1.01
lacA,lacA,Galactoside O-acetyltransferase,73.496,615,5,615.0,1.0
group_861,,putative oxidoreductase,73.503,786,10,795.0,0.989
corC,corC,Magnesium and cobalt efflux protein CorC,73.511,789,10,867.0,0.91
group_845,,hypothetical protein,73.516,219,2,417.0,0.525
recN,recN,DNA repair protein RecN,73.524,1684,10,1683.0,1.001
recG,recG,ATP-dependent DNA helicase RecG,73.529,2016,20,2037.0,0.99
hit,hit,Protein hit,73.538,416,10,432.0,0.963
lacX,lacX,Protein LacX plasmid,73.6,841,14,897.0,0.938
murJ_1,murJ_1,Lipid II flippase MurJ,73.606,1409,10,1644.0,0.857
group_627,,hypothetical protein,73.611,97,5,228.0,0.425
cycA_1,cycA_1,D-serine/D-alanine/glycine transporter,73.611,1315,14,1374.0,0.957
group_353,,hypothetical protein,73.636,336,10,633.0,0.531
gpsB_1,gpsB_1,Cell cycle adapter protein GpsB,73.653,340,10,825.0,0.412
cmk,cmk,Cytidylate kinase,73.66,676,10,672.0,1.006
ptpB_1,ptpB_1,Triple specificity protein phosphatase PtpB,73.684,574,13,792.0,0.725
csbB,csbB,Putative glycosyltransferase CsbB,73.684,936,10,930.0,1.006
trmB,trmB,tRNA (guanine-N(7)-)-methyltransferase,73.692,660,10,657.0,1.005
group_1058,,Iron-sulfur cluster assembly SufBD family protein,73.703,1118,7,1404.0,0.796
ligA,ligA,DNA ligase,73.716,1967,10,2007.0,0.98
helD,helD,DNA helicase IV,73.748,2169,10,2307.0,0.94
ruvA,ruvA,Holliday junction branch migration complex subunit RuvA,73.75,543,10,588.0,0.923
phnD2,phnD2,putative ABC transporter phosphonate/phosphite binding protein PhnD2,73.752,833,22,936.0,0.89
nth,nth,Endonuclease III,73.782,618,10,630.0,0.981
alx,alx,Putative membrane-bound redox modulator Alx,73.791,787,11,789.0,0.997
group_758,,hypothetical protein,73.793,436,10,942.0,0.463
pstS1_2,pstS1_2,Phosphate-binding protein PstS 1,73.804,794,7,867.0,0.916
bbmA,bbmA,Intracellular maltogenic amylase,73.807,1721,10,1722.0,0.999
csd,csd,putative cysteine desulfurase,73.81,557,7,1239.0,0.45
gmuR,gmuR,HTH-type transcriptional regulator GmuR,73.816,718,10,726.0,0.989
group_211,,hypothetical protein,73.832,107,4,456.0,0.235
dagK,dagK,Diacylglycerol kinase,73.838,925,10,921.0,1.004
acpP,acpP,Acyl carrier protein,73.84,237,10,243.0,0.975
group_717,,hypothetical protein,73.864,163,7,861.0,0.189
group_1102,,hypothetical protein,73.869,1083,5,1119.0,0.968
group_965,,hypothetical protein,73.876,673,10,663.0,1.015
mscL,mscL,Large-conductance mechanosensitive channel,73.889,360,10,375.0,0.96
mdtP_3,mdtP_3,Multidrug transporter protein MdtP,73.913,1414,21,1470.0,0.962
rsmC,rsmC,Ribosomal RNA small subunit methyltransferase C,73.95,599,10,621.0,0.965
group_884,,hypothetical protein,73.958,104,7,249.0,0.418
ftsY,ftsY,Signal recognition particle receptor FtsY,73.978,981,10,1299.0,0.755
mutL,mutL,DNA mismatch repair protein MutL,74.0,1091,21,1926.0,0.566
