Gene,Non-unique Gene name,Annotation,max_pident,max_aln_len,n_hits,qlen,max_cov
group_289,,hypothetical protein,86.084,1236,12,1236.0,1.0
group_371,,hypothetical protein,86.085,963,12,963.0,1.0
glpG~~~gluP,glpG;gluP,Rhomboid protease GlpG;Rhomboid protease GluP,86.087,690,12,690.0,1.0
yjmC,yjmC,putative oxidoreductase YjmC,86.092,1136,3,1137.0,0.999
tlyA,tlyA,Hemolysin A,86.101,813,12,813.0,1.0
yicL,yicL,putative inner membrane transporter YicL,86.108,907,21,909.0,0.998
galM,galM,Aldose 1-epimerase,86.111,1011,11,1011.0,1.0
murK,murK,N-acetylmuramic acid/N-acetylglucosamine kinase,86.111,900,20,900.0,1.0
recJ,recJ,Single-stranded-DNA-specific exonuclease RecJ,86.118,2262,16,2262.0,1.0
pspA_1~~~pspA_2,pspA_1;pspA_2,Phosphoserine phosphatase 1,86.144,599,12,600.0,0.998
bioH_3,bioH_3,Pimeloyl-[acyl-carrier protein] methyl ester esterase,86.164,954,16,954.0,1.0
yedJ,yedJ,putative protein YedJ,86.196,652,12,651.0,1.002
rasP,rasP,Regulator of sigma-W protease RasP,86.204,1265,12,1254.0,1.009
ezrA,ezrA,Septation ring formation regulator EzrA,86.217,1734,17,1734.0,1.0
group_59,,hypothetical protein,86.219,849,12,849.0,1.0
gpsB_2~~~gpsB_1,gpsB_2;gpsB_1,Cell cycle adapter protein GpsB,86.221,733,12,732.0,1.001
group_382,,hypothetical protein,86.222,675,11,675.0,1.0
cytR,cytR,HTH-type transcriptional repressor CytR,86.225,951,12,951.0,1.0
glyA,glyA,Serine hydroxymethyltransferase,86.235,1235,13,1236.0,0.999
dinB_1,dinB_1,DNA polymerase IV,86.238,1119,12,1116.0,1.003
group_403,lepA_2,Elongation factor 4,86.243,1842,20,1839.0,1.002
group_440,,hypothetical protein,86.25,800,12,801.0,0.999
ribT,ribT,Protein RibT,86.257,342,8,339.0,1.009
group_319,,hypothetical protein,86.264,546,3,546.0,1.0
group_427,,hypothetical protein,86.275,306,3,306.0,1.0
truA,truA,tRNA pseudouridine synthase A,86.312,790,12,789.0,1.001
ywaC,ywaC,GTP pyrophosphokinase YwaC,86.341,615,14,615.0,1.0
xpt_1~~~xpt_2~~~xpt,xpt_1;xpt_2;xpt,Xanthine phosphoribosyltransferase,86.356,581,13,600.0,0.968
era,era,GTPase Era,86.359,909,17,909.0,1.0
ribCF,ribCF,Bifunctional riboflavin kinase/FMN adenylyltransferase,86.368,939,12,939.0,1.0
ykuT,ykuT,putative MscS family protein YkuT,86.375,822,10,822.0,1.0
group_283,,hypothetical protein,86.387,191,4,192.0,0.995
scrB,scrB,Sucrose-6-phosphate hydrolase,86.433,1452,19,1452.0,1.0
mutSB,mutSB,Putative endonuclease MutS2,86.441,2360,13,2361.0,1.0
cysL,cysL,HTH-type transcriptional regulator CysL,86.446,878,1,879.0,0.999
hdfR,hdfR,HTH-type transcriptional regulator HdfR,86.47,813,2,825.0,0.985
group_299,rihA_2,Pyrimidine-specific ribonucleoside hydrolase RihA,86.475,939,10,939.0,1.0
pyrAB,pyrAB,Carbamoyl phosphate synthase pyrimidine-specific large chain,86.476,3173,39,3174.0,1.0
tagU,tagU,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,86.48,1213,15,1209.0,1.003
iscU,iscU,Iron-sulfur cluster assembly scaffold protein IscU,86.486,444,3,444.0,1.0
group_151,,hypothetical protein,86.486,444,3,444.0,1.0
dacA_2,dacA_2,D-alanyl-D-alanine carboxypeptidase DacA,86.525,1269,14,1269.0,1.0
mggB,mggB,Mannosylglucosyl-3-phosphoglycerate phosphatase,86.537,1389,13,1389.0,1.0
trmB,trmB,tRNA (guanine-N(7)-)-methyltransferase,86.544,656,12,654.0,1.003
group_72,,hypothetical protein,86.547,834,13,834.0,1.0
xseA,xseA,Exodeoxyribonuclease 7 large subunit,86.564,1362,12,1362.0,1.0
trcR,trcR,Transcriptional regulatory protein TrcR,86.567,670,15,672.0,0.997
trpS2,trpS2,Tryptophan--tRNA ligase 2,86.575,1022,12,1023.0,0.999
group_375,,GTP cyclohydrolase 1 type 2,86.591,798,13,798.0,1.0
ycaM_1,ycaM_1,Inner membrane transporter YcaM,86.603,1463,31,1464.0,0.999
group_178,,hypothetical protein,86.607,560,12,567.0,0.988
mnmA,mnmA,tRNA-specific 2-thiouridylase MnmA,86.613,1132,12,1128.0,1.004
group_443,,hypothetical protein,86.628,516,7,516.0,1.0
uvrC,uvrC,UvrABC system protein C,86.633,1807,12,1803.0,1.002
yumC,yumC,Ferredoxin--NADP reductase 2,86.667,713,15,726.0,0.982
group_516,,hypothetical protein,86.667,210,3,210.0,1.0
group_479,,hypothetical protein,86.677,636,11,642.0,0.991
pepO_2,pepO_2,Neutral endopeptidase,86.677,1965,34,1944.0,1.011
ribU,ribU,Riboflavin transporter RibU,86.679,563,10,573.0,0.983
group_172,,hypothetical protein,86.688,924,12,924.0,1.0
mfd,mfd,Transcription-repair-coupling factor,86.701,3489,25,3489.0,1.0
thrP_1,thrP_1,Threonine/serine transporter ThrP,86.724,1401,29,1401.0,1.0
folD,folD,Bifunctional protein FolD protein,86.737,852,12,852.0,1.0
yfeW,yfeW,Putative D-alanyl-D-alanine carboxypeptidase,86.752,936,8,933.0,1.003
group_165,,hypothetical protein,86.783,628,7,630.0,0.997
pbpB,pbpB,Penicillin-binding protein 2B,86.783,2165,13,2163.0,1.001
mvaS,mvaS,Hydroxymethylglutaryl-CoA synthase,86.788,1166,12,1158.0,1.007
dexB,dexB,Glucan 16-alpha-glucosidase,86.792,1590,57,1590.0,1.0
group_324,,hypothetical protein,86.806,288,3,288.0,1.0
hisS,hisS,Histidine--tRNA ligase,86.807,1281,12,1281.0,1.0
ndkA,ndkA,Nucleoside diphosphate kinase,86.818,440,3,450.0,0.978
rnhB,rnhB,Ribonuclease HII,86.825,759,12,759.0,1.0
group_149,,hypothetical protein,86.842,636,5,651.0,0.977
hrtA,hrtA,Putative hemin import ATP-binding protein HrtA,86.842,675,38,675.0,1.0
smc_6,smc_6,Chromosome partition protein Smc,86.853,3575,35,3570.0,1.001
group_419,,hypothetical protein,86.854,213,3,213.0,1.0
sbnD_1,sbnD_1,Staphyloferrin B transporter,86.876,1242,12,1242.0,1.0
truB,truB,tRNA pseudouridine synthase B,86.922,899,12,888.0,1.012
scpA,scpA,Segregation and condensation protein A,86.951,728,12,729.0,0.999
group_169,,hypothetical protein,86.951,2981,29,2979.0,1.001
bglC,bglC,Aryl-phospho-beta-D-glucosidase BglC,87.004,1378,20,1362.0,1.012
mco,mco,Multicopper oxidase mco,87.037,1566,7,1566.0,1.0
glcA_1,glcA_1,Glycolate permease GlcA,87.037,1525,21,1524.0,1.001
group_150,,hypothetical protein,87.05,556,3,558.0,0.996
group_348,,hypothetical protein,87.054,544,10,531.0,1.024
trxB,trxB,Thioredoxin reductase,87.055,927,12,927.0,1.0
sdhA,sdhA,L-serine dehydratase alpha chain,87.075,882,8,882.0,1.0
exoA,exoA,Exodeoxyribonuclease,87.077,831,12,828.0,1.004
group_474,,hypothetical protein,87.097,530,9,531.0,0.998
pgl,pgl,6-phosphogluconolactonase,87.097,1023,12,1023.0,1.0
group_294,,hypothetical protein,87.109,256,10,261.0,0.981
steT_2,steT_2,Serine/threonine exchanger SteT,87.114,1324,21,1296.0,1.022
arcD1_1,arcD1_1,Arginine/ornithine antiporter ArcD1,87.115,1428,6,1428.0,1.0
rluB,rluB,Ribosomal large subunit pseudouridine synthase B,87.115,714,13,714.0,1.0
sasA_1,sasA_1,Adaptive-response sensory-kinase SasA,87.126,1569,23,1569.0,1.0
group_466,,hypothetical protein,87.129,606,12,606.0,1.0
rsmI,rsmI,Ribosomal RNA small subunit methyltransferase I,87.135,855,12,855.0,1.0
lacG,lacG,6-phospho-beta-galactosidase,87.172,1411,16,1410.0,1.001
group_310,,hypothetical protein,87.179,154,13,4113.0,0.037
group_480,,hypothetical protein,87.179,851,21,864.0,0.985
urdA_2,urdA_2,Urocanate reductase,87.179,1844,18,1848.0,0.998
msbA_2,msbA_2,ATP-dependent lipid A-core flippase,87.179,1582,47,1581.0,1.001
yqeH,yqeH,putative protein YqeH,87.179,1114,23,1110.0,1.004
efp_2,efp_2,Elongation factor P,87.193,571,24,570.0,1.002
thrP_2,thrP_2,Threonine/serine transporter ThrP,87.202,1383,39,1383.0,1.0
ecfT,ecfT,Energy-coupling factor transporter transmembrane protein EcfT,87.218,800,12,798.0,1.003
tagO,tagO,putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase,87.221,1166,14,1170.0,0.997
yjjB,yjjB,succinate transporter subunit YjjB,87.229,462,4,462.0,1.0
ybjI,ybjI,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI,87.234,794,18,789.0,1.006
ybeY,ybeY,Endoribonuclease YbeY,87.238,527,12,525.0,1.004
vmlR,vmlR,Ribosome protection protein VmlR,87.241,1520,25,1497.0,1.015
bioH_1,bioH_1,Pimeloyl-[acyl-carrier protein] methyl ester esterase,87.251,753,16,753.0,1.0
hflX,hflX,GTPase HflX,87.264,1272,12,1272.0,1.0
dnaD,dnaD,Replicative helicase loading/DNA remodeling protein DnaD,87.264,636,12,636.0,1.0
group_292,,hypothetical protein,87.273,605,9,612.0,0.989
pepV,pepV,Beta-Ala-Xaa dipeptidase,87.278,1414,12,1407.0,1.005
group_525,guaA_2,GMP synthase [glutamine-hydrolyzing],87.294,674,12,669.0,1.007
engB,engB,putative GTP-binding protein EngB,87.307,583,12,591.0,0.986
albC,albC,Putative ABC transporter ATP-binding protein AlbC,87.322,702,15,702.0,1.0
kup,kup,Low affinity potassium transport system protein Kup,87.323,2043,21,2043.0,1.0
dnaB_2,dnaB_2,Replicative helicase loading/DNA remodeling protein DnaB,87.351,1344,8,1344.0,1.0
fhs1,fhs1,Formate--tetrahydrofolate ligase 1,87.358,1687,12,1677.0,1.006
group_66,,hypothetical protein,87.362,1084,30,1086.0,0.998
tadA_3,tadA_3,tRNA-specific adenosine deaminase,87.366,475,12,483.0,0.983
znuC,znuC,Zinc import ATP-binding protein ZnuC,87.367,657,14,657.0,1.0
ftsY,ftsY,Signal recognition particle receptor FtsY,87.367,1314,14,1305.0,1.007
malP_1,malP_1,Maltose phosphorylase,87.39,2306,13,2268.0,1.017
dedA,dedA,DedA family protein,87.404,651,12,651.0,1.0
czcD,czcD,Cadmium cobalt and zinc/H(+)-K(+) antiporter,87.43,892,12,891.0,1.001
murG,murG,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,87.433,1114,12,1113.0,1.001
glnH,glnH,ABC transporter glutamine-binding protein GlnH,87.44,828,21,828.0,1.0
group_247,,hypothetical protein,87.446,231,3,231.0,1.0
lacX,lacX,Protein LacX plasmid,87.458,885,13,885.0,1.0
bshA,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,87.465,1077,12,1101.0,0.978
recO,recO,DNA repair protein RecO,87.5,750,15,756.0,0.992
manZ_1,manZ_1,PTS system mannose-specific EIID component,87.5,800,14,801.0,0.999
group_448,,hypothetical protein,87.5,576,3,576.0,1.0
fpaP,fpaP,Proline iminopeptidase,87.5,912,14,912.0,1.0
group_54,,hypothetical protein,87.5,168,3,168.0,1.0
group_36,,hypothetical protein,87.517,745,11,750.0,0.993
ytpP,ytpP,Thioredoxin-like protein YtpP,87.539,321,12,321.0,1.0
group_365,,hypothetical protein,87.541,915,15,915.0,1.0
group_329,,hypothetical protein,87.546,546,12,546.0,1.0
ccpA,ccpA,Catabolite control protein A,87.551,993,12,996.0,0.997
group_179,,hypothetical protein,87.602,492,3,492.0,1.0
oatA,oatA,Peptidoglycan O-acetyltransferase OatA,87.605,1947,13,1917.0,1.016
group_395,,hypothetical protein,87.608,813,12,807.0,1.007
cshB,cshB,DEAD-box ATP-dependent RNA helicase CshB,87.638,1359,12,1359.0,1.0
group_235,,hypothetical protein,87.641,1149,13,1149.0,1.0
group_454,,hypothetical protein,87.644,348,3,348.0,1.0
nudF,nudF,ADP-ribose pyrophosphatase,87.654,567,14,567.0,1.0
pheT_2,pheT_2,Phenylalanine--tRNA ligase beta subunit,87.654,655,20,648.0,1.011
group_529,,Alpha-monoglucosyldiacylglycerol synthase,87.661,1178,12,1167.0,1.009
spxH,spxH,ClpXP adapter protein SpxH,87.678,633,8,633.0,1.0
mnmG,mnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,87.684,1900,12,1905.0,0.997
metK,metK,S-adenosylmethionine synthase,87.688,1194,12,1194.0,1.0
yutF,yutF,5'-nucleotidase YutF,87.712,778,12,765.0,1.017
group_434,,hypothetical protein,87.727,717,12,717.0,1.0
phoU,phoU,Phosphate-specific transport system accessory protein PhoU,87.734,693,5,720.0,0.962
rodA,rodA,Peptidoglycan glycosyltransferase RodA,87.741,1205,12,1191.0,1.012
ctpE,ctpE,Calcium-transporting ATPase CtpE,87.754,2409,12,2409.0,1.0
group_286,,hypothetical protein,87.757,1070,12,1065.0,1.005
greA_2,greA_2,Transcription elongation factor GreA,87.773,465,13,462.0,1.006
tsaD,tsaD,tRNA N6-adenosine threonylcarbamoyltransferase,87.775,1047,12,1047.0,1.0
fabG,fabG,3-oxoacyl-[acyl-carrier-protein] reductase FabG,87.775,740,12,729.0,1.015
aes,aes,Acetyl esterase,87.797,885,11,885.0,1.0
yciB,yciB,Putative LD-transpeptidase YciB,87.805,615,4,615.0,1.0
metG,metG,Methionine--tRNA ligase,87.805,2008,16,1989.0,1.01
group_160,,hypothetical protein,87.831,756,12,756.0,1.0
purR_2~~~purR_1,purR_2;purR_1,HTH-type transcriptional repressor PurR,87.832,978,2,978.0,1.0
metQ,metQ,putative D-methionine-binding lipoprotein MetQ,87.839,852,17,852.0,1.0
relA,relA,GTP pyrophosphokinase,87.846,2260,12,2238.0,1.01
zwf,zwf,Glucose-6-phosphate 1-dehydrogenase,87.854,1462,12,1449.0,1.009
rulQ,rulQ,RNA-binding protein YlxQ,87.859,313,12,312.0,1.003
lexA_3,lexA_3,LexA repressor,87.893,636,8,636.0,1.0
ykoT,ykoT,putative glycosyltransferase YkoT,87.917,960,3,960.0,1.0
alx,alx,Putative membrane-bound redox modulator Alx,87.923,783,13,765.0,1.024
mecA,mecA,Adapter protein MecA 1,87.941,680,12,681.0,0.999
agaA_1,agaA_1,N-acetylgalactosamine-6-phosphate deacetylase,87.941,1177,14,1161.0,1.014
msrA2,msrA2,Peptide methionine sulfoxide reductase MsrA 2,87.947,531,12,531.0,1.0
pbp2a,pbp2a,Penicillin-binding protein 2a,87.949,2058,12,2058.0,1.0
nagB,nagB,Glucosamine-6-phosphate deaminase,87.955,715,12,720.0,0.993
nadK,nadK,NAD kinase,87.959,789,13,789.0,1.0
recN,recN,DNA repair protein RecN,87.96,1686,12,1686.0,1.0
plsC,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase,87.967,617,12,615.0,1.003
aimA,aimA,Glutamate/serine transporter AimA,87.97,1596,12,1596.0,1.0
bcaP_1,bcaP_1,Branched-chain amino acid permease BcaP,87.971,1380,25,1380.0,1.0
murJ,murJ,Lipid II flippase MurJ,87.978,1647,12,1647.0,1.0
group_515,,hypothetical protein,87.983,233,3,240.0,0.971
cspR,cspR,Putative tRNA (cytidine(34)-2'-O)-methyltransferase,87.993,558,12,558.0,1.0
recA,recA,Protein RecA,87.996,1083,12,1083.0,1.0
group_505,,hypothetical protein,88.0,228,17,216.0,1.056
msmX_1,msmX_1,Oligosaccharides import ATP-binding protein MsmX,88.018,1113,53,1110.0,1.003
group_391,polC_1,DNA polymerase III PolC-type,88.032,4340,17,4320.0,1.005
group_330,,Bis(5'-nucleosyl)-tetraphosphatase symmetrical,88.033,610,12,609.0,1.002
yfkJ,yfkJ,Low molecular weight protein-tyrosine-phosphatase YfkJ,88.034,468,12,468.0,1.0
yodB,yodB,HTH-type transcriptional regulator YodB,88.034,351,12,351.0,1.0
group_33,,hypothetical protein,88.034,351,3,351.0,1.0
group_407,,hypothetical protein,88.036,443,4,447.0,0.991
group_266,,putative RNA methyltransferase,88.036,1446,12,1446.0,1.0
gpmA_2,gpmA_2,23-bisphosphoglycerate-dependent phosphoglycerate mutase,88.053,690,14,678.0,1.018
rfbX,rfbX,Putative O-antigen transporter,88.075,1434,12,1434.0,1.0
xerD_2,xerD_2,Tyrosine recombinase XerD,88.077,903,17,903.0,1.0
celB,celB,PTS system cellobiose-specific EIIC component,88.084,1326,12,1341.0,0.989
sasA_2,sasA_2,Adaptive-response sensory-kinase SasA,88.09,1251,14,1251.0,1.0
rsuA,rsuA,Ribosomal small subunit pseudouridine synthase A,88.095,706,18,705.0,1.001
group_535,,hypothetical protein,88.095,463,15,462.0,1.002
group_344,,putative ABC transporter ATP-binding protein,88.095,1720,34,1710.0,1.006
crtE,crtE,Geranylgeranyl pyrophosphate synthase,88.12,867,12,867.0,1.0
alr,alr,Alanine racemase,88.121,1137,12,1128.0,1.008
nth,nth,Endonuclease III,88.122,623,12,654.0,0.953
group_370,,Phosphomevalonate kinase,88.154,1089,12,1089.0,1.0
radA,radA,DNA repair protein RadA,88.163,1384,12,1377.0,1.005
pheT_1,pheT_1,Phenylalanine--tRNA ligase beta subunit,88.169,2415,20,2409.0,1.002
pth,pth,Peptidyl-tRNA hydrolase,88.172,561,12,558.0,1.005
arcD1_2,arcD1_2,Arginine/ornithine antiporter ArcD1,88.173,1412,6,1419.0,0.995
trmFO,trmFO,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,88.182,1320,12,1320.0,1.0
group_193,,hypothetical protein,88.188,1380,12,1380.0,1.0
group_111,,Putative universal stress protein,88.209,441,15,441.0,1.0
rnj2,rnj2,Ribonuclease J 2,88.218,1740,27,1740.0,1.0
rsmD,rsmD,Ribosomal RNA small subunit methyltransferase D,88.225,552,12,552.0,1.0
group_285,,Putative transport protein,88.226,1206,12,1206.0,1.0
pspA_2,pspA_2,Phosphoserine phosphatase 1,88.235,660,14,660.0,1.0
group_34,,hypothetical protein,88.235,1377,12,1377.0,1.0
glvR,glvR,HTH-type transcriptional regulator GlvR,88.235,724,12,723.0,1.001
mgsR,mgsR,Regulatory protein MgsR,88.235,358,15,357.0,1.003
group_514,,hypothetical protein,88.235,369,8,366.0,1.008
fmt,fmt,Methionyl-tRNA formyltransferase,88.254,945,12,945.0,1.0
murD,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,88.257,1378,15,1371.0,1.005
rnr,rnr,Ribonuclease R,88.258,2325,12,2325.0,1.0
parC,parC,DNA topoisomerase IV subunit A ParC,88.258,2481,26,2481.0,1.0
group_499,,hypothetical protein,88.267,375,3,375.0,1.0
group_426,,Putative protein phosphatase 2C-type,88.267,750,12,750.0,1.0
pepT_1,pepT_1,Peptidase T,88.297,1243,15,1239.0,1.003
polA,polA,DNA polymerase I,88.299,2693,13,2658.0,1.013
tcyB,tcyB,L-cystine transport system permease protein TcyB,88.314,676,3,678.0,0.997
ypjQ,ypjQ,putative protein YpjQ,88.314,522,3,522.0,1.0
group_446,,Iron-sulfur cluster assembly SufBD family protein,88.319,1404,12,1404.0,1.0
def,def;,Peptide deformylase;hypothetical protein,88.321,411,3,411.0,1.0
cobC,cobC,Adenosylcobalamin/alpha-ribazole phosphatase,88.326,651,12,651.0,1.0
dagK,dagK,Diacylglycerol kinase,88.344,925,12,918.0,1.008
pncB2,pncB2,Nicotinate phosphoribosyltransferase pncB2,88.347,1476,12,1476.0,1.0
group_392,,hypothetical protein,88.358,335,12,336.0,0.997
group_80,,putative transporter,88.369,1410,12,1410.0,1.0
group_481,,NADH:fumarate oxidoreductase,88.379,1394,13,1392.0,1.001
clpE_2,clpE_2,ATP-dependent Clp protease ATP-binding subunit ClpE,88.384,2178,78,2184.0,0.997
pyrAA,pyrAA,Carbamoyl phosphate synthase pyrimidine-specific small chain,88.385,1068,21,1059.0,1.008
cas1,cas1,CRISPR-associated endonuclease Cas1,88.385,920,7,909.0,1.012
tmcAL,tmcAL,tRNA(Met) cytidine acetate ligase,88.398,1165,12,1155.0,1.009
group_163,,hypothetical protein,88.4,1500,16,1500.0,1.0
ettA~~~yheS_1,ettA;yheS_1,Energy-dependent translational throttle protein EttA;putative ATP-binding protein YheS,88.435,1939,22,1911.0,1.015
group_406,,hypothetical protein,88.444,900,13,900.0,1.0
yjeM_2~~~yjeM_3,yjeM_2;yjeM_3,Inner membrane transporter YjeM,88.462,1488,29,1470.0,1.012
pepDA_2~~~pepDA_1,pepDA_2;pepDA_1,Dipeptidase A,88.464,1413,16,1413.0,1.0
parE,parE,DNA topoisomerase IV subunit B ParE,88.477,1944,42,1944.0,1.0
dltA,dltA,D-alanine--D-alanyl carrier protein ligase,88.477,1521,13,1509.0,1.008
pta,pta,Phosphate acetyltransferase,88.481,981,17,978.0,1.003
rplI,rplI,Large ribosomal subunit protein bL9,88.496,452,13,453.0,0.998
nfr2,nfr2,NADH-dependent flavin reductase subunit 2,88.504,552,12,549.0,1.005
dnaA,dnaA,Chromosomal replication initiator protein DnaA,88.515,1375,12,1368.0,1.005
rlmCD,rlmCD,23S rRNA (uracil-C(5))-methyltransferase RlmCD,88.517,1376,21,1377.0,0.999
group_471,,hypothetical protein,88.525,549,12,549.0,1.0
rhaS_2,rhaS_2,HTH-type transcriptional activator RhaS,88.535,942,13,942.0,1.0
ligA,ligA,DNA ligase,88.557,2010,13,2010.0,1.0
citF,citF,Citrate lyase alpha chain,88.564,1543,8,1539.0,1.003
brpA,brpA,Biofilm regulatory protein A,88.569,1146,28,1146.0,1.0
yxdL,yxdL,ABC transporter ATP-binding protein YxdL,88.571,112,30,660.0,0.17
ykoD,ykoD,Putative HMP/thiamine import ATP-binding protein YkoD,88.571,1392,35,1395.0,0.998
cca,cca,CCA-adding enzyme,88.571,1190,12,1191.0,0.999
rluD_1~~~rluD_2,rluD_1;rluD_2,Ribosomal large subunit pseudouridine synthase D,88.571,906,24,906.0,1.0
group_420,,hypothetical protein,88.571,369,18,369.0,1.0
bglK_1,bglK_1,Beta-glucoside kinase,88.571,923,25,921.0,1.002
group_502,uup_6,ATP-binding protein Uup,88.571,1094,71,1086.0,1.007
dnaN,dnaN,Beta sliding clamp,88.594,1134,12,1131.0,1.003
group_92,,hypothetical protein,88.608,237,7,237.0,1.0
dacA_1,dacA_1,Diadenylate cyclase,88.612,843,12,843.0,1.0
ponA,ponA,Penicillin-binding protein 1A,88.618,2337,16,2337.0,1.0
helD,helD,DNA helicase IV,88.627,2295,12,2295.0,1.0
group_288,,Putative gluconeogenesis factor,88.632,1038,12,1038.0,1.0
group_506,,hypothetical protein,88.636,689,22,849.0,0.812
garK,garK,Glycerate 2-kinase,88.636,1146,19,1146.0,1.0
dnaG,dnaG,DNA primase,88.647,1788,17,1788.0,1.0
znuB,znuB,High-affinity zinc uptake system membrane protein ZnuB,88.654,792,13,792.0,1.0
gyrA,gyrA,DNA gyrase subunit A GyrA,88.66,2478,26,2478.0,1.0
rsmA,rsmA,Ribosomal RNA small subunit methyltransferase A,88.662,882,12,882.0,1.0
ygcS_1,ygcS_1,Inner membrane metabolite transport protein YgcS,88.679,1360,20,1362.0,0.999
group_243,,hypothetical protein,88.685,327,3,327.0,1.0
group_494,,hypothetical protein,88.702,416,7,417.0,0.998
scpB,scpB,Segregation and condensation protein B,88.704,602,12,600.0,1.003
frr,frr,Ribosome-recycling factor,88.71,558,12,558.0,1.0
group_491,,hypothetical protein,88.713,505,12,504.0,1.002
lemA,lemA,Protein LemA,88.75,560,12,561.0,0.998
oppB,oppB,Oligopeptide transport system permease protein OppB,88.75,970,12,960.0,1.01
group_473,,hypothetical protein,88.76,1290,33,1290.0,1.0
corC,corC,Magnesium and cobalt efflux protein CorC,88.773,864,12,864.0,1.0
ftsW,ftsW,putative peptidoglycan glycosyltransferase FtsW,88.777,1194,16,1194.0,1.0
group_437,,hypothetical protein,88.786,1294,33,1293.0,1.001
prfB,prfB,Peptide chain release factor 2,88.789,1004,21,999.0,1.005
rsfS,rsfS,Ribosomal silencing factor RsfS,88.793,348,12,348.0,1.0
rnz,rnz,Ribonuclease Z,88.817,930,14,930.0,1.0
clsA~~~cls,clsA;cls,Major cardiolipin synthase ClsA;Cardiolipin synthase,88.82,1458,24,1458.0,1.0
group_436,,Putative universal stress protein,88.82,490,16,483.0,1.014
yfmL,yfmL,putative ATP-dependent RNA helicase YfmL,88.835,1246,17,1227.0,1.015
fimA,fimA,Metal ABC transporter substrate-binding lipoprotein FimA,88.851,879,21,879.0,1.0
cvfB,cvfB,Conserved virulence factor B,88.851,879,12,879.0,1.0
mraY,mraY,Phospho-N-acetylmuramoyl-pentapeptide-transferase,88.854,960,18,960.0,1.0
smpB,smpB,SsrA-binding protein,88.864,461,12,456.0,1.011
degA_3,degA_3,HTH-type transcriptional regulator DegA,88.878,980,21,981.0,0.999
group_534,,hypothetical protein,88.889,894,21,894.0,1.0
group_485,,hypothetical protein,88.889,279,12,279.0,1.0
group_478,,hypothetical protein,88.889,333,7,333.0,1.0
gmk_1~~~gmk_2,gmk_1;gmk_2,Guanylate kinase,88.889,558,15,558.0,1.0
rqcP,rqcP,RQC P-site tRNA stabilizing factor,88.889,249,12,243.0,1.025
group_241,,hypothetical protein,88.921,695,16,714.0,0.973
cpoA,cpoA,Alpha-galactosylglucosyldiacylglycerol synthase,88.921,1054,12,1047.0,1.007
bglK_2~~~bglK_1,bglK_2;bglK_1,Beta-glucoside kinase,88.925,912,19,912.0,1.0
lacF,lacF,Lactose transport system permease protein LacF,88.927,867,12,867.0,1.0
mreC,mreC,Cell shape-determining protein MreC,88.928,858,12,858.0,1.0
potB,potB,Spermidine/putrescine transport system permease protein PotB,88.93,813,12,813.0,1.0
polC_2~~~polC_4,polC_2;polC_4,DNA polymerase III PolC-type,88.951,534,13,534.0,1.0
dltD,dltD,Protein DltD,88.956,1322,12,1317.0,1.004
mdtH,mdtH,Multidrug resistance protein MdtH,88.971,1215,15,1215.0,1.0
walJ,walJ,Exodeoxyribonuclease WalJ,88.972,798,13,798.0,1.0
clpX,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX,88.974,1284,20,1284.0,1.0
group_30,,hypothetical protein,88.978,372,7,372.0,1.0
group_146,,hypothetical protein,88.979,862,21,861.0,1.001
group_159,,hypothetical protein,88.98,1098,12,1098.0,1.0
group_413,gmuR_1,HTH-type transcriptional regulator GmuR,88.981,726,12,726.0,1.0
yigZ,yigZ,IMPACT family member YigZ,88.989,665,12,663.0,1.003
group_490,,hypothetical protein,88.991,861,17,861.0,1.0
plsY_2,plsY_2,Glycerol-3-phosphate acyltransferase,88.997,618,12,618.0,1.0
rnj,rnj,Ribonuclease J,89.019,1304,12,1284.0,1.016
group_46,,Putative TrmH family tRNA/rRNA methyltransferase,89.021,756,13,756.0,1.0
metP,metP,Methionine import system permease protein MetP,89.031,702,12,702.0,1.0
apbE,apbE,FAD:protein FMN transferase,89.032,930,13,930.0,1.0
cmk,cmk,Cytidylate kinase,89.039,666,12,666.0,1.0
degA_4,degA_4,HTH-type transcriptional regulator DegA,89.053,1014,8,1014.0,1.0
rihC,rihC,Non-specific ribonucleoside hydrolase RihC,89.069,924,14,924.0,1.0
hslO,hslO,33 kDa chaperonin,89.072,882,13,882.0,1.0
folT,folT,Folate transporter FolT,89.074,540,15,540.0,1.0
arnC,arnC,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,89.079,1017,4,1017.0,1.0
topA_2,topA_2,DNA topoisomerase 1,89.086,2089,12,2088.0,1.0
darB,darB,Cyclic di-AMP receptor B,89.103,471,12,468.0,1.006
