group_763,,hypothetical protein,CHONFCMC_01577,KGGMHOKE_01144,JPPLDLFD_00868
rplL,rplL,Large ribosomal subunit protein bL12,CHONFCMC_01548,KGGMHOKE_01176,JPPLDLFD_00810
rsmC,rsmC,Ribosomal RNA small subunit methyltransferase C,CHONFCMC_01551,KGGMHOKE_01173,JPPLDLFD_00813
tsaD,tsaD,tRNA N6-adenosine threonylcarbamoyltransferase,CHONFCMC_01567,KGGMHOKE_01157,JPPLDLFD_00829
purA,purA,Adenylosuccinate synthetase,CHONFCMC_01573,KGGMHOKE_01150,JPPLDLFD_01285
nusG,nusG,Transcription termination/antitermination protein NusG,CHONFCMC_01541,KGGMHOKE_01184,JPPLDLFD_00803
purB,purB,Adenylosuccinate lyase,CHONFCMC_01574,KGGMHOKE_01149,JPPLDLFD_01286
rpmG3,rpmG3,Large ribosomal subunit protein bL33C,CHONFCMC_01539,KGGMHOKE_01186,JPPLDLFD_00801
group_761,,hypothetical protein,CHONFCMC_01563,KGGMHOKE_01161,JPPLDLFD_00825
rimI_2,rimI_2,[Ribosomal protein bS18]-alanine N-acetyltransferase,CHONFCMC_01566,KGGMHOKE_01158,JPPLDLFD_00828
groEL,groEL,Chaperonin GroEL,CHONFCMC_01589,KGGMHOKE_01133,JPPLDLFD_00879
darA,darA,Cyclic di-AMP receptor A,CHONFCMC_01559,KGGMHOKE_01165,JPPLDLFD_00821
yvdD,yvdD,LOG family protein YvdD,CHONFCMC_01585,KGGMHOKE_01138,JPPLDLFD_00875
nudC,nudC,NAD-capped RNA hydrolase NudC,CHONFCMC_01575,KGGMHOKE_01146,JPPLDLFD_00866
group_758,,hypothetical protein,CHONFCMC_01568,KGGMHOKE_01156,JPPLDLFD_00830
rsmI,rsmI,Ribosomal RNA small subunit methyltransferase I,CHONFCMC_01562,KGGMHOKE_01162,JPPLDLFD_00824
group_757,,hypothetical protein,CHONFCMC_01560,KGGMHOKE_01164,JPPLDLFD_00822
group_756,,Nucleoid-associated protein,CHONFCMC_01555,KGGMHOKE_01169,JPPLDLFD_00817
artJ,artJ,ABC transporter arginine-binding protein 1,CHONFCMC_01546,KGGMHOKE_01178,JPPLDLFD_00808
tmk,tmk,Thymidylate kinase,CHONFCMC_01558,KGGMHOKE_01166,JPPLDLFD_00820
rplA,rplA,Large ribosomal subunit protein uL1,CHONFCMC_01543,KGGMHOKE_01182,JPPLDLFD_00805
folT,folT,Folate transporter FolT,CHONFCMC_01564,KGGMHOKE_01160,JPPLDLFD_00826
group_755,,hypothetical protein,CHONFCMC_01550,KGGMHOKE_01174,JPPLDLFD_00812
uctC,uctC,Acetyl-CoA:oxalate CoA-transferase,CHONFCMC_01578,KGGMHOKE_01143,JPPLDLFD_00869
group_754,,hypothetical protein,CHONFCMC_01587,KGGMHOKE_01136,JPPLDLFD_00877
group_752,,hypothetical protein,CHONFCMC_01417,KGGMHOKE_01310,JPPLDLFD_01720
tagK_1,tagK_1,D-tagatose-1-phosphate kinase,CHONFCMC_01329,KGGMHOKE_01692,JPPLDLFD_01847
group_751,,hypothetical protein,CHONFCMC_01274,KGGMHOKE_01911,JPPLDLFD_00586
pepC,pepC,Aminopeptidase C,CHONFCMC_01519,KGGMHOKE_01207,JPPLDLFD_01819
cycA_2,cycA_2,D-serine/D-alanine/glycine transporter,CHONFCMC_01283,KGGMHOKE_01903,JPPLDLFD_01892
walR,walR,Transcriptional regulatory protein WalR,CHONFCMC_01240,KGGMHOKE_01943,JPPLDLFD_00618
group_750,gmuC_1,PTS system oligo-beta-mannoside-specific EIIC component,CHONFCMC_01372,KGGMHOKE_01647,JPPLDLFD_01677
ykoD_2,ykoD_2,Putative HMP/thiamine import ATP-binding protein YkoD,CHONFCMC_01248,KGGMHOKE_01935,JPPLDLFD_00610
rplX,rplX,Large ribosomal subunit protein uL24,CHONFCMC_01484,KGGMHOKE_01243,JPPLDLFD_01786
greA_2,greA_2,Transcription elongation factor GreA,CHONFCMC_01368,KGGMHOKE_01651,JPPLDLFD_01673
frc,frc,Formyl-CoA:oxalate CoA-transferase,CHONFCMC_01431,KGGMHOKE_01298,JPPLDLFD_01732
ganP,ganP,Galactooligosaccharides transport system permease protein GanP,CHONFCMC_01406,KGGMHOKE_01320,JPPLDLFD_01710
phnD2_2,phnD2_2,putative ABC transporter phosphonate/phosphite binding protein PhnD2,CHONFCMC_01310,KGGMHOKE_01876,JPPLDLFD_01865
veg,veg,Protein Veg,CHONFCMC_01395,KGGMHOKE_01624,JPPLDLFD_01699
group_748,,hypothetical protein,CHONFCMC_01341,KGGMHOKE_01679,JPPLDLFD_01836
group_747,,hypothetical protein,CHONFCMC_01409,KGGMHOKE_01317,JPPLDLFD_01713
yfdH,yfdH,Prophage bactoprenol glucosyl transferase,CHONFCMC_01354,KGGMHOKE_01665,JPPLDLFD_01658
group_746,,hypothetical protein,CHONFCMC_01355,KGGMHOKE_01664,JPPLDLFD_01659
group_745,,hypothetical protein,CHONFCMC_01320,KGGMHOKE_01702,JPPLDLFD_01855
cobB,cobB,NAD-dependent protein deacetylase,CHONFCMC_01269,KGGMHOKE_01915,JPPLDLFD_00590
group_744,,hypothetical protein,CHONFCMC_01518,KGGMHOKE_01208,JPPLDLFD_01818
rqcP,rqcP,RQC P-site tRNA stabilizing factor,CHONFCMC_01454,KGGMHOKE_01273,JPPLDLFD_01756
murF,murF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,CHONFCMC_01446,KGGMHOKE_01281,JPPLDLFD_01748
rpoA,rpoA,DNA-directed RNA polymerase subunit alpha,CHONFCMC_01499,KGGMHOKE_01228,JPPLDLFD_01801
rpsG,rpsG,Small ribosomal subunit protein uS7,CHONFCMC_01470,KGGMHOKE_01257,JPPLDLFD_01772
group_743,,hypothetical protein,CHONFCMC_01422,KGGMHOKE_01306,JPPLDLFD_01725
cytR_2,cytR_2,HTH-type transcriptional repressor CytR,CHONFCMC_01399,KGGMHOKE_01327,JPPLDLFD_01703
ntd,ntd,Nucleoside deoxyribosyltransferase,CHONFCMC_01304,KGGMHOKE_01882,JPPLDLFD_01871
nagR_3,nagR_3,HTH-type transcriptional repressor NagR,CHONFCMC_01294,KGGMHOKE_01892,JPPLDLFD_01881
group_742,,hypothetical protein,CHONFCMC_01288,KGGMHOKE_01898,JPPLDLFD_01887
group_741,,hypothetical protein,CHONFCMC_01270,KGGMHOKE_01914,JPPLDLFD_00589
rpmE2,rpmE2,Large ribosomal subunit protein bL31B,CHONFCMC_01445,KGGMHOKE_01282,JPPLDLFD_01747
rlmH,rlmH,Ribosomal RNA large subunit methyltransferase H,CHONFCMC_01246,KGGMHOKE_01937,JPPLDLFD_00612
radA,radA,DNA repair protein RadA,CHONFCMC_01521,KGGMHOKE_01205,JPPLDLFD_01821
gmuR_3,gmuR_3,HTH-type transcriptional regulator GmuR,CHONFCMC_01375,KGGMHOKE_01643,JPPLDLFD_01681
group_740,,hypothetical protein,CHONFCMC_01306,KGGMHOKE_01880,JPPLDLFD_01869
group_739,,hypothetical protein,CHONFCMC_01314,KGGMHOKE_01872,JPPLDLFD_01861
group_738,,hypothetical protein,CHONFCMC_01515,KGGMHOKE_01211,JPPLDLFD_01815
rpsN2,rpsN2,Small ribosomal subunit protein uS14A,CHONFCMC_01352,KGGMHOKE_01667,JPPLDLFD_01656
glmU,glmU,Bifunctional protein GlmU,CHONFCMC_01397,KGGMHOKE_01622,JPPLDLFD_01701
group_736,,hypothetical protein,CHONFCMC_01426;CHONFCMC_01425,KGGMHOKE_01303,JPPLDLFD_01726
tadA_1,tadA_1,tRNA-specific adenosine deaminase,CHONFCMC_01387,KGGMHOKE_01631,JPPLDLFD_01692
levE,levE,PTS system fructose-specific EIIB component,CHONFCMC_01297,KGGMHOKE_01889,JPPLDLFD_01878
cls_2,cls_2,Cardiolipin synthase,CHONFCMC_01271,KGGMHOKE_01913,JPPLDLFD_00588
gmuC_2~~~licC_3~~~gmuC_3~~~licC_4,gmuC_2;;licC_3;gmuC_3;licC_4,PTS system oligo-beta-mannoside-specific EIIC component;hypothetical protein;Lichenan permease IIC component,CHONFCMC_01379;CHONFCMC_01380,KGGMHOKE_01638;KGGMHOKE_01639,JPPLDLFD_01685
group_735,,hypothetical protein,CHONFCMC_01315,KGGMHOKE_01871,JPPLDLFD_01860
rpsQ,rpsQ,Small ribosomal subunit protein uS17,CHONFCMC_01482,KGGMHOKE_01245,JPPLDLFD_01784
cysS,cysS,Cysteine--tRNA ligase,CHONFCMC_01523,KGGMHOKE_01203,JPPLDLFD_01823
group_734,,Putative universal stress protein,CHONFCMC_01308,KGGMHOKE_01878,JPPLDLFD_01867
pepDA_2,pepDA_2,Dipeptidase A,CHONFCMC_01438,KGGMHOKE_01289,JPPLDLFD_01740
group_733,,hypothetical protein,CHONFCMC_01436,KGGMHOKE_01291,JPPLDLFD_01738
ypuA,ypuA,putative protein YpuA,CHONFCMC_01276,KGGMHOKE_01909,JPPLDLFD_00584
ldh_2,ldh_2,L-lactate dehydrogenase,CHONFCMC_01451,KGGMHOKE_01276,JPPLDLFD_01753
prs_2,prs_2,Ribose-phosphate pyrophosphokinase,CHONFCMC_01398,KGGMHOKE_01621,JPPLDLFD_01702
lacG_2,lacG_2,6-phospho-beta-galactosidase,CHONFCMC_01529,KGGMHOKE_01197,JPPLDLFD_01829
group_732,,hypothetical protein,CHONFCMC_01339,KGGMHOKE_01681;KGGMHOKE_01682,JPPLDLFD_01838
group_731,,Putative TrmH family tRNA/rRNA methyltransferase,CHONFCMC_01525,KGGMHOKE_01201,JPPLDLFD_01825
group_730,bglA_2,Aryl-phospho-beta-D-glucosidase BglA,CHONFCMC_01370,KGGMHOKE_01649,JPPLDLFD_01675
group_729,,hypothetical protein,CHONFCMC_01430,KGGMHOKE_01299,JPPLDLFD_01731
ybiR,;ybiR,hypothetical protein;Inner membrane protein YbiR,CHONFCMC_01253;CHONFCMC_01254,KGGMHOKE_01930,JPPLDLFD_00605
prs_1,prs_1,Ribose-phosphate pyrophosphokinase,CHONFCMC_01280,KGGMHOKE_01905,JPPLDLFD_00580
rnhA,rnhA,Ribonuclease H,CHONFCMC_01275,KGGMHOKE_01910,JPPLDLFD_00585
group_728,,hypothetical protein,CHONFCMC_01441,KGGMHOKE_01286,JPPLDLFD_01743
cshA,cshA,ATP-dependent RNA helicase CshA,CHONFCMC_01447,KGGMHOKE_01280,JPPLDLFD_01749
glvR,glvR,HTH-type transcriptional regulator GlvR,CHONFCMC_01328,KGGMHOKE_01693,JPPLDLFD_01848
glnQ_2,glnQ_2,Glutamine transport ATP-binding protein GlnQ,CHONFCMC_01263,KGGMHOKE_01921,JPPLDLFD_00596
lacD,lacD,Tagatose 16-diphosphate aldolase,CHONFCMC_01326,KGGMHOKE_01695,JPPLDLFD_01850
group_727,,hypothetical protein,CHONFCMC_01291,KGGMHOKE_01895,JPPLDLFD_01884
rpsE,rpsE,Small ribosomal subunit protein uS5,CHONFCMC_01490,KGGMHOKE_01237,JPPLDLFD_01792
mgtB,;mgtB,hypothetical protein;Magnesium-transporting ATPase P-type 1,CHONFCMC_01390;CHONFCMC_01389,KGGMHOKE_01629,JPPLDLFD_01694
group_726,,hypothetical protein,CHONFCMC_01322,KGGMHOKE_01700,JPPLDLFD_01853
thiQ,thiQ,Thiamine import ATP-binding protein ThiQ,CHONFCMC_01443,KGGMHOKE_01284,JPPLDLFD_01745
group_724,,hypothetical protein,CHONFCMC_01360,KGGMHOKE_01659,JPPLDLFD_01665;JPPLDLFD_01664
gltX,gltX,Glutamate--tRNA ligase,CHONFCMC_01522,KGGMHOKE_01204,JPPLDLFD_01822
rpsS,rpsS,Small ribosomal subunit protein uS19,CHONFCMC_01477,KGGMHOKE_01250,JPPLDLFD_01779
dusB,dusB,tRNA-dihydrouridine synthase B,CHONFCMC_01461,KGGMHOKE_01266,JPPLDLFD_01763
rplF,rplF,Large ribosomal subunit protein uL6,CHONFCMC_01488,KGGMHOKE_01239,JPPLDLFD_01790
adaB,adaB,Methylated-DNA--protein-cysteine methyltransferase inducible,CHONFCMC_01268,KGGMHOKE_01916,JPPLDLFD_00591
group_723,,hypothetical protein,CHONFCMC_01516,KGGMHOKE_01210,JPPLDLFD_01816
dtd3,dtd3,D-aminoacyl-tRNA deacylase,CHONFCMC_01392,KGGMHOKE_01627,JPPLDLFD_01696
bglH_1~~~bglH_3,bglH_1;bglH_3,Aryl-phospho-beta-D-glucosidase BglH,CHONFCMC_01374,KGGMHOKE_01644,JPPLDLFD_01680
group_722,,hypothetical protein,CHONFCMC_01286,KGGMHOKE_01900,JPPLDLFD_01889
rplW,rplW,Large ribosomal subunit protein uL23,CHONFCMC_01475,KGGMHOKE_01252,JPPLDLFD_01777
group_720,,hypothetical protein,CHONFCMC_01262,KGGMHOKE_01922,JPPLDLFD_00597
lysS,lysS,Lysine--tRNA ligase,CHONFCMC_01462,KGGMHOKE_01265,JPPLDLFD_01764
rplE,rplE,Large ribosomal subunit protein uL5,CHONFCMC_01485,KGGMHOKE_01242,JPPLDLFD_01787
trpS2,trpS2,Tryptophan--tRNA ligase 2,CHONFCMC_01386,KGGMHOKE_01632,JPPLDLFD_01691
group_719,,hypothetical protein,CHONFCMC_01347,KGGMHOKE_01672,JPPLDLFD_01650
alx,alx,Putative membrane-bound redox modulator Alx,CHONFCMC_01267,KGGMHOKE_01917,JPPLDLFD_00592
guaA_1,guaA_1,GMP synthase [glutamine-hydrolyzing],CHONFCMC_01418,KGGMHOKE_01309,JPPLDLFD_01721
rpoE,rpoE,putative DNA-directed RNA polymerase subunit delta,CHONFCMC_01411,KGGMHOKE_01315,JPPLDLFD_01715
glnQ_3,glnQ_3,Glutamine transport ATP-binding protein GlnQ,CHONFCMC_01311,KGGMHOKE_01875,JPPLDLFD_01864
rhaS_3~~~rhaS_4,rhaS_3;rhaS_4,HTH-type transcriptional activator RhaS,CHONFCMC_01250,KGGMHOKE_01933,JPPLDLFD_00608
group_718,,hypothetical protein,CHONFCMC_01289,KGGMHOKE_01897,JPPLDLFD_01886
rpsJ,rpsJ,Small ribosomal subunit protein uS10,CHONFCMC_01472,KGGMHOKE_01255,JPPLDLFD_01774
truA,truA,tRNA pseudouridine synthase A,CHONFCMC_01504,KGGMHOKE_01223,JPPLDLFD_01806
ogt_2~~~ogt,ogt_2;ogt,Methylated-DNA--protein-cysteine methyltransferase,CHONFCMC_01429,KGGMHOKE_01300,JPPLDLFD_01730
group_717,,hypothetical protein,CHONFCMC_01427,KGGMHOKE_01302,JPPLDLFD_01727
group_716,,hypothetical protein,CHONFCMC_01309,KGGMHOKE_01877,JPPLDLFD_01866
dut,dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,CHONFCMC_01520,KGGMHOKE_01206,JPPLDLFD_01820
ecfT_2,ecfT_2,Energy-coupling factor transporter transmembrane protein EcfT,CHONFCMC_01503,KGGMHOKE_01224,JPPLDLFD_01805
walJ,walJ,Exodeoxyribonuclease WalJ,CHONFCMC_01244,KGGMHOKE_01939,JPPLDLFD_00614
aimA,aimA,Glutamate/serine transporter AimA,CHONFCMC_01444,KGGMHOKE_01283,JPPLDLFD_01746
group_715,,hypothetical protein,CHONFCMC_01530,KGGMHOKE_01196,JPPLDLFD_01830
pth,pth,Peptidyl-tRNA hydrolase,CHONFCMC_01452,KGGMHOKE_01275,JPPLDLFD_01754
group_714,,hypothetical protein,CHONFCMC_01303,KGGMHOKE_01883,JPPLDLFD_01872
mltF_2,mltF_2,Membrane-bound lytic murein transglycosylase F,CHONFCMC_01264,KGGMHOKE_01920,JPPLDLFD_00595
dexB,dexB,Glucan 16-alpha-glucosidase,CHONFCMC_01408,KGGMHOKE_01318,JPPLDLFD_01712
pyrG,pyrG,CTP synthase,CHONFCMC_01412,KGGMHOKE_01314,JPPLDLFD_01716
lemA,lemA,Protein LemA,CHONFCMC_01252,KGGMHOKE_01931,JPPLDLFD_00606
ykoE,ykoE,Putative HMP/thiamine permease protein YkoE,CHONFCMC_01249,KGGMHOKE_01934,JPPLDLFD_00609
phnE,phnE,Phosphate-import permease protein PhnE,CHONFCMC_01312,KGGMHOKE_01874,JPPLDLFD_01863
iphP,iphP,Tyrosine-protein phosphatase,CHONFCMC_01307,KGGMHOKE_01879,JPPLDLFD_01868
czrA,czrA,HTH-type transcriptional repressor CzrA,CHONFCMC_01513,KGGMHOKE_01213,JPPLDLFD_01813
malL_3,malL_3,Oligo-16-glucosidase,CHONFCMC_01400,KGGMHOKE_01326,JPPLDLFD_01704
ptcB,ptcB,PTS system galactose-specific EIIB component,CHONFCMC_01378,KGGMHOKE_01640,JPPLDLFD_01684
ddlA,ddlA,D-alanine--D-alanine ligase A,CHONFCMC_01287,KGGMHOKE_01899,JPPLDLFD_01888
group_711,,hypothetical protein,CHONFCMC_01305,KGGMHOKE_01881,JPPLDLFD_01870
pckA,pckA,Phosphoenolpyruvate carboxykinase (ATP),CHONFCMC_01335,KGGMHOKE_01686,JPPLDLFD_01842
group_710,,Endoglucanase,CHONFCMC_01260,KGGMHOKE_01924,JPPLDLFD_00599
ptcA,ptcA,PTS system cellobiose-specific EIIA component,CHONFCMC_01376,KGGMHOKE_01642,JPPLDLFD_01682
rnmV,rnmV,Ribonuclease M5,CHONFCMC_01393,KGGMHOKE_01626,JPPLDLFD_01697
group_709,,hypothetical protein,CHONFCMC_01313,KGGMHOKE_01873,JPPLDLFD_01862
msmX,msmX,Oligosaccharides import ATP-binding protein MsmX,CHONFCMC_01404,KGGMHOKE_01322,JPPLDLFD_01708
tagK_2,tagK_2,D-tagatose-1-phosphate kinase,CHONFCMC_01344,KGGMHOKE_01675,JPPLDLFD_01833
lacE_2,lacE_2,PTS system lactose-specific EIICB component,CHONFCMC_01528,KGGMHOKE_01198,JPPLDLFD_01828
group_708,,hypothetical protein,CHONFCMC_01437,KGGMHOKE_01290,JPPLDLFD_01739
group_706,,hypothetical protein,CHONFCMC_01333,KGGMHOKE_01687,JPPLDLFD_01843
group_705,,hypothetical protein,CHONFCMC_01290,KGGMHOKE_01896,JPPLDLFD_01885
bbmA,bbmA,Intracellular maltogenic amylase,CHONFCMC_01401,KGGMHOKE_01325,JPPLDLFD_01705
brpA,brpA,Biofilm regulatory protein A,CHONFCMC_01358,KGGMHOKE_01661,JPPLDLFD_01662
manZ_4,manZ_4,PTS system mannose-specific EIID component,CHONFCMC_01299,KGGMHOKE_01887,JPPLDLFD_01876
group_703,,hypothetical protein,CHONFCMC_01292,KGGMHOKE_01894,JPPLDLFD_01883
gpmA_4,gpmA_4,23-bisphosphoglycerate-dependent phosphoglycerate mutase,CHONFCMC_01517,KGGMHOKE_01209,JPPLDLFD_01817
iolU,iolU,scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,CHONFCMC_01346,KGGMHOKE_01673,JPPLDLFD_01649
yycI,yycI,Two-component system WalR/WalK regulatory protein YycI,CHONFCMC_01243,KGGMHOKE_01940,JPPLDLFD_00615
xpt,xpt,Xanthine phosphoribosyltransferase,CHONFCMC_01416,KGGMHOKE_01311,JPPLDLFD_01719
alr,alr,Alanine racemase,CHONFCMC_01449,KGGMHOKE_01278,JPPLDLFD_01751
group_702,,hypothetical protein,CHONFCMC_01348,KGGMHOKE_01671,JPPLDLFD_01651
yajL,yajL,Protein/nucleic acid deglycase 3,CHONFCMC_01511,KGGMHOKE_01215,JPPLDLFD_01811
rpsM,rpsM,Small ribosomal subunit protein uS13,CHONFCMC_01497,KGGMHOKE_01230,JPPLDLFD_01799
group_701,,hypothetical protein,CHONFCMC_01388,KGGMHOKE_01630,JPPLDLFD_01693
epsH,epsH,Putative glycosyltransferase EpsH,CHONFCMC_01277,KGGMHOKE_01908,JPPLDLFD_00583
rplV,rplV,Large ribosomal subunit protein uL22,CHONFCMC_01478,KGGMHOKE_01249,JPPLDLFD_01780
group_700,,hypothetical protein,CHONFCMC_01321,KGGMHOKE_01701,JPPLDLFD_01854
group_699,,hypothetical protein,CHONFCMC_01456,KGGMHOKE_01271,JPPLDLFD_01758
kefC,kefC,Glutathione-regulated potassium-efflux system protein KefC,CHONFCMC_01345,KGGMHOKE_01674,JPPLDLFD_01648
rplB,rplB,Large ribosomal subunit protein uL2,CHONFCMC_01476,KGGMHOKE_01251,JPPLDLFD_01778
purR_2,purR_2,Purine biosynthesis transcriptional repressor PurR,CHONFCMC_01396,KGGMHOKE_01623,JPPLDLFD_01700
walK,walK,Sensor histidine kinase WalK,CHONFCMC_01241,KGGMHOKE_01942,JPPLDLFD_00617
lacF_2,lacF_2,PTS system lactose-specific EIIA component,CHONFCMC_01527,KGGMHOKE_01199,JPPLDLFD_01827
rplR,rplR,Large ribosomal subunit protein uL18,CHONFCMC_01489,KGGMHOKE_01238,JPPLDLFD_01791
agaA_1,agaA_1,N-acetylgalactosamine-6-phosphate deacetylase,CHONFCMC_01296,KGGMHOKE_01890,JPPLDLFD_01879
acpS,acpS,Holo-[acyl-carrier-protein] synthase,CHONFCMC_01448,KGGMHOKE_01279,JPPLDLFD_01750
group_698,,hypothetical protein,CHONFCMC_01385,KGGMHOKE_01633,JPPLDLFD_01690
group_697,,hypothetical protein,CHONFCMC_01285,KGGMHOKE_01901,JPPLDLFD_01890
group_696,,hypothetical protein,CHONFCMC_01342,KGGMHOKE_01678,JPPLDLFD_01835
agaS,agaS,D-galactosamine-6-phosphate deaminase AgaS,CHONFCMC_01295,KGGMHOKE_01891,JPPLDLFD_01880
group_695,,hypothetical protein,CHONFCMC_01279,KGGMHOKE_01906,JPPLDLFD_00581
group_694,,hypothetical protein,CHONFCMC_01266,KGGMHOKE_01918,JPPLDLFD_00593
rplN,rplN,Large ribosomal subunit protein uL14,CHONFCMC_01483,KGGMHOKE_01244,JPPLDLFD_01785
rplD,rplD,Large ribosomal subunit protein uL4,CHONFCMC_01474,KGGMHOKE_01253,JPPLDLFD_01776
group_692,,hypothetical protein,CHONFCMC_01330,KGGMHOKE_01691,JPPLDLFD_01846
group_691,,hypothetical protein,CHONFCMC_01367,KGGMHOKE_01652,JPPLDLFD_01672
plsY_2,plsY_2,Glycerol-3-phosphate acyltransferase,CHONFCMC_01359,KGGMHOKE_01660,JPPLDLFD_01663
group_690,,hypothetical protein,CHONFCMC_01433,KGGMHOKE_01295,JPPLDLFD_01735
pepO_3,pepO_3,Neutral endopeptidase,CHONFCMC_01332,KGGMHOKE_01690,JPPLDLFD_01844
asnB,asnB,Asparagine synthetase [glutamine-hydrolyzing] 1,CHONFCMC_01316,KGGMHOKE_01870,JPPLDLFD_01859
rpmJ,rpmJ,Large ribosomal subunit protein bL36,CHONFCMC_01496,KGGMHOKE_01231,JPPLDLFD_01798
ecfA1,ecfA1,Energy-coupling factor transporter ATP-binding protein EcfA1,CHONFCMC_01501,KGGMHOKE_01226,JPPLDLFD_01803
group_688,,hypothetical protein,CHONFCMC_01421,KGGMHOKE_01307,JPPLDLFD_01724
ftsL_2,ftsL_2,Cell division protein FtsL,CHONFCMC_01455,KGGMHOKE_01272,JPPLDLFD_01757
metG,metG,Methionine--tRNA ligase,CHONFCMC_01391,KGGMHOKE_01628,JPPLDLFD_01695
kup_2,kup_2,Low affinity potassium transport system protein Kup,CHONFCMC_01337,KGGMHOKE_01684,JPPLDLFD_01840
group_687,,hypothetical protein,CHONFCMC_01334,1_refound_5,2_refound_7
group_686,,Putative 3-methyladenine DNA glycosylase,CHONFCMC_01265,KGGMHOKE_01919,JPPLDLFD_00594
bglH_4~~~bglH_2,bglH_4;bglH_2,Aryl-phospho-beta-D-glucosidase BglH,CHONFCMC_01381,KGGMHOKE_01637,JPPLDLFD_01686
group_685,,hypothetical protein,CHONFCMC_01435,KGGMHOKE_01292,JPPLDLFD_01737
rplQ,rplQ,Large ribosomal subunit protein bL17,CHONFCMC_01500,KGGMHOKE_01227,JPPLDLFD_01802
rplC,rplC,Large ribosomal subunit protein uL3,CHONFCMC_01473,KGGMHOKE_01254,JPPLDLFD_01775
group_684,,hypothetical protein,CHONFCMC_01365,KGGMHOKE_01654,JPPLDLFD_01670
group_683,,hypothetical protein,CHONFCMC_01256,KGGMHOKE_01928,JPPLDLFD_00603
kup_1,kup_1,Low affinity potassium transport system protein Kup,CHONFCMC_01336,KGGMHOKE_01685,JPPLDLFD_01841
rpsK,rpsK,Small ribosomal subunit protein uS11,CHONFCMC_01498,KGGMHOKE_01229,JPPLDLFD_01800
group_682,,hypothetical protein,CHONFCMC_01318,KGGMHOKE_01704,JPPLDLFD_01857
group_681,,hypothetical protein,CHONFCMC_01302,KGGMHOKE_01884,JPPLDLFD_01873
group_680,,hypothetical protein,CHONFCMC_01258,KGGMHOKE_01926,JPPLDLFD_00601
group_679,,hypothetical protein,CHONFCMC_01420,KGGMHOKE_01308,JPPLDLFD_01723
ganQ,ganQ,Galactooligosaccharides transport system permease protein GanQ,CHONFCMC_01407,KGGMHOKE_01319,JPPLDLFD_01711
fusA,fusA,elongation factor G FusA,CHONFCMC_01471,KGGMHOKE_01256,JPPLDLFD_01773
xylB,xylB,Xylulose kinase,CHONFCMC_01532,KGGMHOKE_01194,JPPLDLFD_01832
ftsH,ftsH,ATP-dependent zinc metalloprotease FtsH,CHONFCMC_01458,KGGMHOKE_01269,JPPLDLFD_01760
rpsI,rpsI,Small ribosomal subunit protein uS9,CHONFCMC_01506,KGGMHOKE_01221,JPPLDLFD_01808
ganS,ganS,Galactooligosaccharide-binding protein,CHONFCMC_01405,KGGMHOKE_01321,JPPLDLFD_01709
group_678,,hypothetical protein,CHONFCMC_01377,KGGMHOKE_01641,JPPLDLFD_01683
mdtH,mdtH,Multidrug resistance protein MdtH,CHONFCMC_01325,KGGMHOKE_01696,JPPLDLFD_01851
group_677,,hypothetical protein,CHONFCMC_01257,KGGMHOKE_01927,JPPLDLFD_00602
rpsH,rpsH,Small ribosomal subunit protein uS8,CHONFCMC_01487,KGGMHOKE_01240,JPPLDLFD_01789
htrA,htrA,Serine protease Do-like HtrA,CHONFCMC_01245,KGGMHOKE_01938,JPPLDLFD_00613
nrdD,nrdD,Anaerobic ribonucleoside-triphosphate reductase,CHONFCMC_01319,KGGMHOKE_01703,JPPLDLFD_01856
group_676,,hypothetical protein,CHONFCMC_01300,KGGMHOKE_01886,JPPLDLFD_01875
yfbR,yfbR,5'-deoxynucleotidase YfbR,CHONFCMC_01261,KGGMHOKE_01923,JPPLDLFD_00598
licT_2,licT_2,Transcription antiterminator LicT,CHONFCMC_01526,KGGMHOKE_01200,JPPLDLFD_01826
glcU_2,glcU_2,Glucose uptake protein GlcU,CHONFCMC_01356,KGGMHOKE_01663,JPPLDLFD_01660
qorB,qorB,Quinone oxidoreductase 2,CHONFCMC_01510,KGGMHOKE_01216,JPPLDLFD_01810
ecfA2,ecfA2,Energy-coupling factor transporter ATP-binding protein EcfA2,CHONFCMC_01502,KGGMHOKE_01225,JPPLDLFD_01804
malP,malP,Maltose phosphorylase,CHONFCMC_01402,KGGMHOKE_01324,JPPLDLFD_01706
rpsL,rpsL,Small ribosomal subunit protein uS12,CHONFCMC_01469,KGGMHOKE_01258,JPPLDLFD_01771
group_675,,hypothetical protein,CHONFCMC_01383,KGGMHOKE_01635,JPPLDLFD_01688
group_673,,hypothetical protein,CHONFCMC_01255,KGGMHOKE_01929,JPPLDLFD_00604
glyA,glyA,Serine hydroxymethyltransferase,CHONFCMC_01439,KGGMHOKE_01288,JPPLDLFD_01741
hslO,hslO,33 kDa chaperonin,CHONFCMC_01460,KGGMHOKE_01267,JPPLDLFD_01762
adk,adk,Adenylate kinase,CHONFCMC_01494,KGGMHOKE_01233,JPPLDLFD_01796
rpmD,rpmD,Large ribosomal subunit protein uL30,CHONFCMC_01491,KGGMHOKE_01236,JPPLDLFD_01793
