mnmA,mnmA,tRNA-specific 2-thiouridylase MnmA,BDMKMOGB_01060,IAAMHMBP_01139,PKFCGPHH_00625
pbpB,pbpB,Penicillin-binding protein 2B,BDMKMOGB_01078,IAAMHMBP_01157,PKFCGPHH_00607
comEA,comEA,ComE operon protein 1,BDMKMOGB_01044,IAAMHMBP_01123,PKFCGPHH_01105
group_456,,hypothetical protein,BDMKMOGB_01082,IAAMHMBP_01161,PKFCGPHH_00686
bipA,bipA,Large ribosomal subunit assembly factor BipA,BDMKMOGB_01050,IAAMHMBP_01129,PKFCGPHH_01099
gpsB_2,gpsB_2,Cell cycle adapter protein GpsB,BDMKMOGB_01068,IAAMHMBP_01147,PKFCGPHH_00617
nudF,nudF,ADP-ribose pyrophosphatase,BDMKMOGB_01065,IAAMHMBP_01144,PKFCGPHH_00620
group_455,,hypothetical protein,BDMKMOGB_01048,IAAMHMBP_01127,PKFCGPHH_01101
mreB,mreB,Cell shape-determining protein MreB,BDMKMOGB_01086,IAAMHMBP_01165,PKFCGPHH_00682
group_454,,hypothetical protein,BDMKMOGB_01043,IAAMHMBP_00362,PKFCGPHH_01163
murJ_1,murJ_1,lipid II flippase MurJ,BDMKMOGB_01039,IAAMHMBP_00366,PKFCGPHH_01159
glf,glf,UDP-galactopyranose mutase,BDMKMOGB_01042,IAAMHMBP_00363,PKFCGPHH_01162
group_453,,hypothetical protein,BDMKMOGB_01037,IAAMHMBP_00368,PKFCGPHH_01157
group_452,,hypothetical protein,BDMKMOGB_01040,IAAMHMBP_00365,PKFCGPHH_01160
group_451,,hypothetical protein,BDMKMOGB_01038,IAAMHMBP_00367,PKFCGPHH_01158
group_450,,hypothetical protein,BDMKMOGB_01041,IAAMHMBP_00364,PKFCGPHH_01161
group_449,,hypothetical protein,BDMKMOGB_01030,IAAMHMBP_01441,PKFCGPHH_01444
xerC_4,xerC_4,Tyrosine recombinase XerC,BDMKMOGB_01031,IAAMHMBP_01442,PKFCGPHH_01445
rbsD,rbsD,D-ribose pyranase,BDMKMOGB_01028,IAAMHMBP_00390,PKFCGPHH_00985
rbsK,rbsK,Ribokinase,BDMKMOGB_01029,IAAMHMBP_00389,PKFCGPHH_00986
rbsA,rbsA,Ribose import ATP-binding protein RbsA,BDMKMOGB_01027,IAAMHMBP_00391,PKFCGPHH_00984
rbsC,rbsC,Ribose import permease protein RbsC,BDMKMOGB_01026,IAAMHMBP_00392,PKFCGPHH_00983
rbsB_1~~~rbsB_2,rbsB_1;;rbsB_2,Ribose import binding protein RbsB;hypothetical protein,BDMKMOGB_01025,IAAMHMBP_00393;IAAMHMBP_00394,PKFCGPHH_00982
group_444,licC_3,Lichenan permease IIC component,BDMKMOGB_01022,IAAMHMBP_01476,PKFCGPHH_01368
bglC,bglC,Aryl-phospho-beta-D-glucosidase BglC,BDMKMOGB_01023,IAAMHMBP_01477,PKFCGPHH_01367
gmuR_1,gmuR_1,HTH-type transcriptional regulator GmuR,BDMKMOGB_01024,IAAMHMBP_01478,PKFCGPHH_01366
group_443,,hypothetical protein,BDMKMOGB_00973,IAAMHMBP_00854,PKFCGPHH_01111
group_442,,hypothetical protein,BDMKMOGB_00971,IAAMHMBP_00852,PKFCGPHH_01113
group_441,,hypothetical protein,BDMKMOGB_00977,IAAMHMBP_00858,PKFCGPHH_01107
group_440,,hypothetical protein,BDMKMOGB_00969,IAAMHMBP_00850,PKFCGPHH_01115
group_439,,hypothetical protein,BDMKMOGB_00972,IAAMHMBP_00853,PKFCGPHH_01112
lctD_2,lctD_2,Lactate dehydrogenase (NAD(+)ferredoxin) subunit LctD,BDMKMOGB_00975,IAAMHMBP_00856,PKFCGPHH_01109
mepA_2,mepA_2,Multidrug export protein MepA,BDMKMOGB_00968,IAAMHMBP_00849,PKFCGPHH_01116
uvrA_2,uvrA_2,UvrABC system protein A,BDMKMOGB_00976,IAAMHMBP_00857,PKFCGPHH_01108
group_438,,hypothetical protein,BDMKMOGB_00974,IAAMHMBP_00855,PKFCGPHH_01110
group_437,,hypothetical protein,BDMKMOGB_00970,IAAMHMBP_00851,PKFCGPHH_01114
mepA_1,mepA_1,Multidrug export protein MepA,BDMKMOGB_00967,IAAMHMBP_00848,PKFCGPHH_01117
group_436,,hypothetical protein,BDMKMOGB_00978,IAAMHMBP_00859,PKFCGPHH_01106
ponA,ponA,Penicillin-binding protein 1A,BDMKMOGB_00943,IAAMHMBP_00678,PKFCGPHH_01086
coaBC,coaBC,Coenzyme A biosynthesis bifunctional protein CoaBC,BDMKMOGB_00949,IAAMHMBP_00684,PKFCGPHH_01080
gpsB_1,gpsB_1,Cell cycle protein GpsB,BDMKMOGB_00946,IAAMHMBP_00681,PKFCGPHH_01083
group_435,,hypothetical protein,BDMKMOGB_00950,IAAMHMBP_00685,PKFCGPHH_01079
group_434,,hypothetical protein,BDMKMOGB_00953,IAAMHMBP_00687,PKFCGPHH_01077
recU,recU,Holliday junction resolvase RecU,BDMKMOGB_00944,IAAMHMBP_00679,PKFCGPHH_01085
ypsC,ypsC,Putative RNA methyltransferase YpsC,BDMKMOGB_00947,IAAMHMBP_00682,PKFCGPHH_01082
group_433,,hypothetical protein,BDMKMOGB_00951;BDMKMOGB_00952,IAAMHMBP_00686,PKFCGPHH_01078
cpdA,cpdA,3'5'-cyclic adenosine monophosphate phosphodiesterase CpdA,BDMKMOGB_00948,IAAMHMBP_00683,PKFCGPHH_01081
group_432,,hypothetical protein,BDMKMOGB_00945,IAAMHMBP_00680,PKFCGPHH_01084
group_431,,hypothetical protein,BDMKMOGB_00933,IAAMHMBP_00058,PKFCGPHH_00972
tmcAL,tmcAL,tRNA(Met) cytidine acetate ligase,BDMKMOGB_00909,IAAMHMBP_00035,PKFCGPHH_01616
thrS,thrS,Threonine--tRNA ligase,BDMKMOGB_00898,IAAMHMBP_00025,PKFCGPHH_01605
murC,murC,UDP-N-acetylmuramate--L-alanine ligase,BDMKMOGB_00890,IAAMHMBP_00017,PKFCGPHH_01597
mutM,mutM,Formamidopyrimidine-DNA glycosylase,BDMKMOGB_00892,IAAMHMBP_00019,PKFCGPHH_01599
pepO_1,pepO_1,Neutral endopeptidase,BDMKMOGB_00897,IAAMHMBP_00024,PKFCGPHH_01604
rsfS,rsfS,Ribosomal silencing factor RsfS,BDMKMOGB_00908,IAAMHMBP_00034,PKFCGPHH_01615
yodB,yodB,HTH-type transcriptional regulator YodB,BDMKMOGB_00922,IAAMHMBP_00047,PKFCGPHH_01628
group_430,,Alpha-monoglucosyldiacylglycerol synthase,BDMKMOGB_00886,IAAMHMBP_00013,PKFCGPHH_01593
group_429,,hypothetical protein,BDMKMOGB_00888,IAAMHMBP_00015,PKFCGPHH_01595
dnaI,dnaI,Replicative helicase loader DnaI,BDMKMOGB_00896,IAAMHMBP_00023,PKFCGPHH_01603
yhhS,yhhS,putative MFS-type transporter YhhS,BDMKMOGB_00941,IAAMHMBP_00065,PKFCGPHH_00980
deoD,deoD,Purine nucleoside phosphorylase DeoD-type,BDMKMOGB_00938,IAAMHMBP_00062,PKFCGPHH_00977
group_428,,hypothetical protein,BDMKMOGB_00942,IAAMHMBP_00066,PKFCGPHH_00981
glnA,glnA,Glutamine synthetase,BDMKMOGB_00937,IAAMHMBP_00061,PKFCGPHH_00976
miaA,miaA,tRNA dimethylallyltransferase,BDMKMOGB_00934,IAAMHMBP_00059,PKFCGPHH_00973
smc_3,;smc_3,hypothetical protein;Chromosome partition protein Smc,BDMKMOGB_00875,IAAMHMBP_00002,PKFCGPHH_01582;PKFCGPHH_01581
ltaS1,ltaS1,Lipoteichoic acid synthase 1,BDMKMOGB_00889,IAAMHMBP_00016,PKFCGPHH_01596
rplT,rplT,Large ribosomal subunit protein bL20,BDMKMOGB_00901,IAAMHMBP_00028,PKFCGPHH_01608
dnaB_2,dnaB_2,Replicative helicase loading/DNA remodeling protein DnaB,BDMKMOGB_00895,IAAMHMBP_00022,PKFCGPHH_01602
yccX,yccX,Acylphosphatase,BDMKMOGB_00920,IAAMHMBP_00045,PKFCGPHH_01626
rpmI,rpmI,Large ribosomal subunit protein bL35,BDMKMOGB_00900,IAAMHMBP_00027,PKFCGPHH_01607
penA~~~pbpA,penA;pbpA,Penicillin-binding protein 2B;Penicillin-binding protein 2A,BDMKMOGB_00927,IAAMHMBP_00052,PKFCGPHH_00966
sasA_2,sasA_2,Adaptive-response sensory-kinase SasA,BDMKMOGB_00912,IAAMHMBP_00038,PKFCGPHH_01619
cpoA,cpoA,Alpha-galactosylglucosyldiacylglycerol synthase,BDMKMOGB_00887,IAAMHMBP_00014,PKFCGPHH_01594
group_427,,hypothetical protein,BDMKMOGB_00940,IAAMHMBP_00064,PKFCGPHH_00979
rlmP,rlmP,23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP,BDMKMOGB_00921,IAAMHMBP_00046,PKFCGPHH_01627
yqgQ,yqgQ,putative protein YqgQ,BDMKMOGB_00931,IAAMHMBP_00056,PKFCGPHH_00970
desR,desR,Transcriptional regulatory protein DesR,BDMKMOGB_00916,IAAMHMBP_00042,PKFCGPHH_01623
pheS,pheS,Phenylalanine--tRNA ligase alpha subunit,BDMKMOGB_00923,IAAMHMBP_00048,PKFCGPHH_01629
ytlR,ytlR,Putative lipid kinase YtlR,BDMKMOGB_00874,IAAMHMBP_00001,PKFCGPHH_01580
gluP,gluP,Rhomboid protease GluP,BDMKMOGB_00930,IAAMHMBP_00055,PKFCGPHH_00969
group_426,,Bis(5'-nucleosyl)-tetraphosphatase symmetrical,BDMKMOGB_00907,IAAMHMBP_00033,PKFCGPHH_01614
bmpA_4,bmpA_4,ABC transporter nucleoside-binding protein BmpA,BDMKMOGB_00939,IAAMHMBP_00063,PKFCGPHH_00978
coaE,coaE,Dephospho-CoA kinase,BDMKMOGB_00893,IAAMHMBP_00020,PKFCGPHH_01600
group_425,,Phosphoserine phosphatase,BDMKMOGB_00904,IAAMHMBP_00030,PKFCGPHH_01611
adhE,adhE,Aldehyde-alcohol dehydrogenase,BDMKMOGB_00903,IAAMHMBP_00029,PKFCGPHH_01610
pheT_2,pheT_2,Phenylalanine--tRNA ligase beta subunit,BDMKMOGB_00924,IAAMHMBP_00049,PKFCGPHH_01630
glcU,;glcU,hypothetical protein;Glucose uptake protein GlcU,BDMKMOGB_00917;BDMKMOGB_00918,IAAMHMBP_00043,PKFCGPHH_01624
uup_2,uup_2,ATP-binding protein Uup,BDMKMOGB_00913,IAAMHMBP_00039,PKFCGPHH_01620
desK,desK,Sensor histidine kinase DesK,BDMKMOGB_00915,IAAMHMBP_00041,PKFCGPHH_01622
yqeH,yqeH,putative protein YqeH,BDMKMOGB_00905,IAAMHMBP_00031,PKFCGPHH_01612
nadD,nadD,Nicotinate-nucleotide adenylyltransferase,BDMKMOGB_00906,IAAMHMBP_00032,PKFCGPHH_01613
group_424,,hypothetical protein,BDMKMOGB_00926,IAAMHMBP_00051,PKFCGPHH_01632
group_423,,hypothetical protein,BDMKMOGB_00910,IAAMHMBP_00036,PKFCGPHH_01617
rpmGA_2,rpmGA_2,Large ribosomal subunit protein bL33A,BDMKMOGB_00928,IAAMHMBP_00053,PKFCGPHH_00967
misCB,misCB,Membrane protein insertase MisCB,BDMKMOGB_00919,IAAMHMBP_00044,PKFCGPHH_01625
polA,polA,DNA polymerase I,BDMKMOGB_00891,IAAMHMBP_00018,PKFCGPHH_01598
nrdR,nrdR,Transcriptional repressor NrdR,BDMKMOGB_00894,IAAMHMBP_00021,PKFCGPHH_01601
group_422,,hypothetical protein,BDMKMOGB_00935;BDMKMOGB_00936,IAAMHMBP_00060,PKFCGPHH_00975;PKFCGPHH_00974
arlR,arlR,Response regulator ArlR,BDMKMOGB_00911,IAAMHMBP_00037,PKFCGPHH_01618
yqgN,yqgN,putative protein YqgN,BDMKMOGB_00929,IAAMHMBP_00054,PKFCGPHH_00968
greA_2,greA_2,Transcription elongation factor GreA,BDMKMOGB_00925,IAAMHMBP_00050,PKFCGPHH_01631
infC,infC,Translation initiation factor IF-3,BDMKMOGB_00899,IAAMHMBP_00026,PKFCGPHH_01606
glpE,glpE,Thiosulfate sulfurtransferase GlpE,BDMKMOGB_00932,IAAMHMBP_00057,PKFCGPHH_00971
group_420,,hypothetical protein,BDMKMOGB_00914,IAAMHMBP_00040,PKFCGPHH_01621
group_419,,hypothetical protein,BDMKMOGB_00835,IAAMHMBP_00319,PKFCGPHH_00890
group_418,,hypothetical protein,BDMKMOGB_00830,IAAMHMBP_00314,PKFCGPHH_00885
gabD1,gabD1,Succinate-semialdehyde dehydrogenase [NADP(+)] 1,BDMKMOGB_00836,IAAMHMBP_00320,PKFCGPHH_00891
group_417,,hypothetical protein,BDMKMOGB_01347,IAAMHMBP_00325,PKFCGPHH_00896
group_416,,hypothetical protein,BDMKMOGB_00838,IAAMHMBP_00322,PKFCGPHH_00893
group_415,,hypothetical protein,BDMKMOGB_01348,IAAMHMBP_00324,PKFCGPHH_00895
group_414,,hypothetical protein,BDMKMOGB_00834,IAAMHMBP_00318,PKFCGPHH_00889
ntd_1,ntd_1,Nucleoside deoxyribosyltransferase,BDMKMOGB_00837,IAAMHMBP_00321,PKFCGPHH_00892
group_413,,hypothetical protein,BDMKMOGB_00839,IAAMHMBP_00323,PKFCGPHH_00894
murK,murK,N-acetylmuramic acid/N-acetylglucosamine kinase,BDMKMOGB_00831,IAAMHMBP_00315,PKFCGPHH_00886
serS,serS,Serine--tRNA ligase,BDMKMOGB_01346,IAAMHMBP_00326,PKFCGPHH_00897
group_412,,hypothetical protein,BDMKMOGB_00833,IAAMHMBP_00317,PKFCGPHH_00888
group_411,,hypothetical protein,BDMKMOGB_00832,IAAMHMBP_00316,PKFCGPHH_00887
yajL,yajL,Protein/nucleic acid deglycase 3,BDMKMOGB_00814,IAAMHMBP_00692,PKFCGPHH_00561
gltX,gltX,Glutamate--tRNA ligase,BDMKMOGB_00801,IAAMHMBP_00704,PKFCGPHH_00572
arnC_1,arnC_1,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,BDMKMOGB_00957,IAAMHMBP_00714,PKFCGPHH_00582
yfcA,yfcA,putative membrane transporter protein YfcA,BDMKMOGB_00813,IAAMHMBP_00693,PKFCGPHH_00562
group_410,pbuE_1,Purine efflux pump PbuE,BDMKMOGB_00815,IAAMHMBP_00691,PKFCGPHH_00560
group_409,,Putative TrmH family tRNA/rRNA methyltransferase,BDMKMOGB_00964,IAAMHMBP_00707,PKFCGPHH_00575
bglK_2,bglK_2,Beta-glucoside kinase,BDMKMOGB_00956,IAAMHMBP_00715,PKFCGPHH_00583
rplJ,rplJ,Large ribosomal subunit protein uL10,BDMKMOGB_00955,IAAMHMBP_00716,PKFCGPHH_00584
rplK,rplK,Large ribosomal subunit protein uL11,BDMKMOGB_00959,IAAMHMBP_00712,PKFCGPHH_00580
gpmA_2,gpmA_2,23-bisphosphoglycerate-dependent phosphoglycerate mutase,BDMKMOGB_00808,IAAMHMBP_00697,PKFCGPHH_00566
czcD~~~zitB,czcD;zitB,Cadmium cobalt and zinc/H(+)-K(+) antiporter;Zinc transporter ZitB,BDMKMOGB_00810;BDMKMOGB_00811,IAAMHMBP_00695,PKFCGPHH_00564
gpmA_3,gpmA_3,23-bisphosphoglycerate-dependent phosphoglycerate mutase,BDMKMOGB_00812,IAAMHMBP_00694,PKFCGPHH_00563
rplL,rplL,Large ribosomal subunit protein bL12,BDMKMOGB_00954,IAAMHMBP_00717,PKFCGPHH_00585
pbuE_1,pbuE_1,Purine efflux pump PbuE,BDMKMOGB_00817,IAAMHMBP_00689,PKFCGPHH_00558
group_408,,hypothetical protein,BDMKMOGB_00807,IAAMHMBP_00698,PKFCGPHH_00567
pepC,pepC;,Aminopeptidase C;hypothetical protein,BDMKMOGB_00805;BDMKMOGB_00806,IAAMHMBP_00699;IAAMHMBP_00700,PKFCGPHH_00568
group_407,,hypothetical protein,BDMKMOGB_00804,IAAMHMBP_00701,PKFCGPHH_00569
rplA,rplA,Large ribosomal subunit protein uL1,BDMKMOGB_00958,IAAMHMBP_00713,PKFCGPHH_00581
radA,radA,DNA repair protein RadA,BDMKMOGB_00802,IAAMHMBP_00703,PKFCGPHH_00571
group_406,,hypothetical protein,BDMKMOGB_00962,IAAMHMBP_00709,PKFCGPHH_00577
mrnC,mrnC,Mini-ribonuclease 3,BDMKMOGB_00965,IAAMHMBP_00706,PKFCGPHH_00574
sotB,sotB,sugar efflux transporter,BDMKMOGB_00818,IAAMHMBP_00688,PKFCGPHH_00557
group_405,,hypothetical protein,BDMKMOGB_00816,IAAMHMBP_00690,PKFCGPHH_00559
dut,dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,BDMKMOGB_00803,IAAMHMBP_00702,PKFCGPHH_00570
cysS,cysS,Cysteine--tRNA ligase,BDMKMOGB_00966,IAAMHMBP_00705,PKFCGPHH_00573
group_404,,hypothetical protein,BDMKMOGB_00963,IAAMHMBP_00708,PKFCGPHH_00576
nusG,nusG,Transcription termination/antitermination protein NusG,BDMKMOGB_00960,IAAMHMBP_00711,PKFCGPHH_00579
group_403,,hypothetical protein,BDMKMOGB_00809,IAAMHMBP_00696,PKFCGPHH_00565
secE,secE,Protein translocase subunit SecE,BDMKMOGB_00961,IAAMHMBP_00710,PKFCGPHH_00578
group_402,,hypothetical protein,BDMKMOGB_00781,IAAMHMBP_00791,PKFCGPHH_00324
steT_1,steT_1,Serine/threonine exchanger SteT,BDMKMOGB_00779,IAAMHMBP_00793,PKFCGPHH_00322
group_401,,hypothetical protein,BDMKMOGB_00777,IAAMHMBP_00795,PKFCGPHH_00320
yabA,yabA,Replication initiation control protein YabA,BDMKMOGB_01002,IAAMHMBP_01037,PKFCGPHH_00310
recR,recR,Recombination protein RecR,BDMKMOGB_00997,IAAMHMBP_01042,PKFCGPHH_00305
rsmC,rsmC,Ribosomal RNA small subunit methyltransferase C,BDMKMOGB_00993,IAAMHMBP_01046,PKFCGPHH_00301
group_400,,hypothetical protein,BDMKMOGB_01001,IAAMHMBP_01038,PKFCGPHH_00309
tsaD,tsaD,tRNA N6-adenosine threonylcarbamoyltransferase,BDMKMOGB_00774,IAAMHMBP_00798,PKFCGPHH_00317
ywnA_2,ywnA_2,Putative HTH-type transcriptional regulator YwnA,BDMKMOGB_00776,IAAMHMBP_00796,PKFCGPHH_00319
rsmI,rsmI,Ribosomal RNA small subunit methyltransferase I,BDMKMOGB_01003,IAAMHMBP_01036,PKFCGPHH_00311
group_399,,hypothetical protein,BDMKMOGB_00778,IAAMHMBP_00794,PKFCGPHH_00321
tadA_2,tadA_2,tRNA-specific adenosine deaminase,BDMKMOGB_00994,IAAMHMBP_01045,PKFCGPHH_00302
group_398,,hypothetical protein,BDMKMOGB_00770,IAAMHMBP_01034,PKFCGPHH_00313
group_397,,hypothetical protein,BDMKMOGB_00775,IAAMHMBP_00797,PKFCGPHH_00318
group_396,,hypothetical protein,BDMKMOGB_00782,IAAMHMBP_00790,PKFCGPHH_00325
folT,folT,Folate transporter FolT,BDMKMOGB_00771,IAAMHMBP_00801,PKFCGPHH_00314
group_394,,hypothetical protein,BDMKMOGB_00991,IAAMHMBP_01201,PKFCGPHH_00299
dnaX,dnaX,DNA polymerase III subunit tau,BDMKMOGB_00995,IAAMHMBP_01044,PKFCGPHH_00303
group_393,,hypothetical protein,BDMKMOGB_00998,IAAMHMBP_01041,PKFCGPHH_00306
darA,darA,Cyclic di-AMP receptor A,BDMKMOGB_01000,IAAMHMBP_01039,PKFCGPHH_00308
rimI,rimI,[Ribosomal protein bS18]-alanine N-acetyltransferase,BDMKMOGB_00773,IAAMHMBP_00799,PKFCGPHH_00316
group_392,,hypothetical protein,BDMKMOGB_00780,IAAMHMBP_00792,PKFCGPHH_00323
tmk_2,tmk_2,Thymidylate kinase,BDMKMOGB_00999,IAAMHMBP_01040,PKFCGPHH_00307
group_391,,hypothetical protein,BDMKMOGB_00992,IAAMHMBP_01202,PKFCGPHH_00300
group_390,,hypothetical protein,BDMKMOGB_01004,IAAMHMBP_01035,PKFCGPHH_00312
tsaB,tsaB,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,BDMKMOGB_00772,IAAMHMBP_00800,PKFCGPHH_00315
ybaB,ybaB,Nucleoid-associated protein YbaB,BDMKMOGB_00996,IAAMHMBP_01043,PKFCGPHH_00304
guaB_1~~~guaB_2~~~guaB,guaB_1;guaB_2;guaB,Inosine-5'-monophosphate dehydrogenase,BDMKMOGB_00752;BDMKMOGB_00751,IAAMHMBP_01016,PKFCGPHH_01130
group_389,,hypothetical protein,BDMKMOGB_00767,IAAMHMBP_01031,PKFCGPHH_01297
group_388,,IS3 family transposase ISL6,BDMKMOGB_00765,IAAMHMBP_01029,PKFCGPHH_01295
tcyB,tcyB,L-cystine transport system permease protein TcyB,BDMKMOGB_00762,IAAMHMBP_01026,PKFCGPHH_01458
yjeM_1,yjeM_1,Inner membrane transporter YjeM,BDMKMOGB_00754,IAAMHMBP_01018,PKFCGPHH_01132
group_387,,hypothetical protein,BDMKMOGB_00764,IAAMHMBP_01028,PKFCGPHH_01294
macB~~~syfD,macB;syfD,Macrolide export ATP-binding/permease protein MacB;putative syringafactin export ATP-binding/permease protein SyfD,BDMKMOGB_00758,IAAMHMBP_01022,PKFCGPHH_01136
tcyJ,tcyJ,L-cystine-binding protein TcyJ,BDMKMOGB_00760,IAAMHMBP_01024,PKFCGPHH_01456
group_386,,putative amino-acid ABC transporter-binding protein,BDMKMOGB_00761,IAAMHMBP_01025,PKFCGPHH_01457
group_385,,hypothetical protein,BDMKMOGB_00759,IAAMHMBP_01023,PKFCGPHH_01577
ygcS_1,ygcS_1,Inner membrane metabolite transport protein YgcS,BDMKMOGB_00756,IAAMHMBP_01020,PKFCGPHH_01134
pucI,pucI,Allantoin permease,BDMKMOGB_00753,IAAMHMBP_01017,PKFCGPHH_01131
paiA,paiA,Spermidine/spermine N(1)-acetyltransferase,BDMKMOGB_00768,IAAMHMBP_01032,PKFCGPHH_01298
group_384,,hypothetical protein,BDMKMOGB_00769,IAAMHMBP_01033,PKFCGPHH_01299
group_383,,hypothetical protein,BDMKMOGB_00766,IAAMHMBP_01030,PKFCGPHH_01296
tcyN,tcyN,L-cystine transport system ATP-binding protein TcyN,BDMKMOGB_00763,IAAMHMBP_01027,PKFCGPHH_01293
ykoE,ykoE,Putative HMP/thiamine permease protein YkoE,BDMKMOGB_00755,IAAMHMBP_01019,PKFCGPHH_01133
ygcS_2,ygcS_2,Inner membrane metabolite transport protein YgcS,BDMKMOGB_00757,IAAMHMBP_01021,PKFCGPHH_01135
group_382,,hypothetical protein,BDMKMOGB_00711,IAAMHMBP_01394,PKFCGPHH_00069
group_381,,hypothetical protein,BDMKMOGB_00688,IAAMHMBP_01371,PKFCGPHH_00147
group_380,,hypothetical protein,BDMKMOGB_00719,IAAMHMBP_01402,PKFCGPHH_00061
group_379,,hypothetical protein,BDMKMOGB_00714,IAAMHMBP_01397,PKFCGPHH_00066
rplM,rplM,Large ribosomal subunit protein uL13,BDMKMOGB_00634,IAAMHMBP_01317,PKFCGPHH_00093
rplP,rplP,Large ribosomal subunit protein uL16,BDMKMOGB_00659,IAAMHMBP_01342,PKFCGPHH_00118
rplO,rplO,Large ribosomal subunit protein uL15,BDMKMOGB_00647,IAAMHMBP_01330,PKFCGPHH_00106
rpmJ,rpmJ,Large ribosomal subunit protein bL36,BDMKMOGB_00643,IAAMHMBP_01326,PKFCGPHH_00102
truA,truA,tRNA pseudouridine synthase A,BDMKMOGB_00635,IAAMHMBP_01318,PKFCGPHH_00094
group_378,,hypothetical protein,BDMKMOGB_00707,IAAMHMBP_01390,PKFCGPHH_00073
yhaP,yhaP,putative protein YhaP,BDMKMOGB_00708,IAAMHMBP_01391,PKFCGPHH_00072
group_377,,hypothetical protein,BDMKMOGB_00712,IAAMHMBP_01395,PKFCGPHH_00068
tilS,tilS,tRNA(Ile)-lysidine synthase,BDMKMOGB_00695,IAAMHMBP_01378,PKFCGPHH_00085
ecfT,ecfT,Energy-coupling factor transporter transmembrane protein EcfT,BDMKMOGB_00636,IAAMHMBP_01319,PKFCGPHH_00095
group_376,,hypothetical protein,BDMKMOGB_00725,IAAMHMBP_01409,PKFCGPHH_00055
murA1,murA1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,BDMKMOGB_01149,IAAMHMBP_01414,PKFCGPHH_00050
rpsG,rpsG,Small ribosomal subunit protein uS7,BDMKMOGB_00670,IAAMHMBP_01353,PKFCGPHH_00129
group_375,,hypothetical protein,BDMKMOGB_00687,IAAMHMBP_01370,PKFCGPHH_00146
secY,secY,Protein translocase subunit SecY,BDMKMOGB_00646,IAAMHMBP_01329,PKFCGPHH_00105
group_374,,hypothetical protein,BDMKMOGB_00683,IAAMHMBP_01366,PKFCGPHH_00142
group_373,,hypothetical protein,BDMKMOGB_00706,IAAMHMBP_01389,PKFCGPHH_00074
group_372,,hypothetical protein,BDMKMOGB_00684,IAAMHMBP_01367,PKFCGPHH_00143
rpsZ,rpsZ,Small ribosomal subunit protein uS14,BDMKMOGB_00653,IAAMHMBP_01336,PKFCGPHH_00112
rpmD,rpmD,Large ribosomal subunit protein uL30,BDMKMOGB_00648,IAAMHMBP_01331,PKFCGPHH_00107
rplB,rplB,Large ribosomal subunit protein uL2,BDMKMOGB_00663,IAAMHMBP_01346,PKFCGPHH_00122
rpmC,rpmC,Large ribosomal subunit protein uL29,BDMKMOGB_00658,IAAMHMBP_01341,PKFCGPHH_00117
rpsE,rpsE,Small ribosomal subunit protein uS5,BDMKMOGB_00649,IAAMHMBP_01332,PKFCGPHH_00108
ecfA1,ecfA1,Energy-coupling factor transporter ATP-binding protein EcfA1,BDMKMOGB_00638,IAAMHMBP_01321,PKFCGPHH_00097
murF,murF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,BDMKMOGB_00704,IAAMHMBP_01387,PKFCGPHH_00076
group_371,,hypothetical protein,BDMKMOGB_01153,IAAMHMBP_01418,PKFCGPHH_00046
rpsJ,rpsJ,Small ribosomal subunit protein uS10,BDMKMOGB_00667,IAAMHMBP_01350,PKFCGPHH_00126
ecfA2,ecfA2,Energy-coupling factor transporter ATP-binding protein EcfA2,BDMKMOGB_00637,IAAMHMBP_01320,PKFCGPHH_00096
infA,infA,Translation initiation factor IF-1,BDMKMOGB_00644,IAAMHMBP_01327,PKFCGPHH_00103
rplF,rplF,Large ribosomal subunit protein uL6,BDMKMOGB_00651,IAAMHMBP_01334,PKFCGPHH_00110
rplE,rplE,Large ribosomal subunit protein uL5,BDMKMOGB_00654,IAAMHMBP_01337,PKFCGPHH_00113
hslO,hslO,33 kDa chaperonin,BDMKMOGB_00693,IAAMHMBP_01376,PKFCGPHH_00087
pepDA_3,pepDA_3,Dipeptidase A,BDMKMOGB_00723,IAAMHMBP_01407,PKFCGPHH_00057
pth,pth,Peptidyl-tRNA hydrolase,BDMKMOGB_00700,IAAMHMBP_01383,PKFCGPHH_00080
group_370,,hypothetical protein,BDMKMOGB_00676,IAAMHMBP_01359,PKFCGPHH_00135
group_369,,hypothetical protein,BDMKMOGB_00717,IAAMHMBP_01400,PKFCGPHH_00063
rqcP,rqcP,RQC P-site tRNA stabilizing factor,BDMKMOGB_00698,IAAMHMBP_01381,PKFCGPHH_00082
cshA,cshA,ATP-dependent RNA helicase CshA,BDMKMOGB_00703,IAAMHMBP_01386,PKFCGPHH_00077
btuD,btuD,Vitamin B12 import ATP-binding protein BtuD,BDMKMOGB_00709,IAAMHMBP_01392,PKFCGPHH_00071
group_368,,hypothetical protein,BDMKMOGB_00716,IAAMHMBP_01399,PKFCGPHH_00064
emrB,emrB,Multidrug export protein EmrB,BDMKMOGB_00715,IAAMHMBP_01398,PKFCGPHH_00065
